GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
8600000US75668,75668,ZCTA5 75668,1151,214,4,8,0,13,0,13,0,13,0,13,0,13,11,15,27,31,34,31,12,11,11,11,24,25,86,60,59,42,29,23,364,116,107,59,64,42,151,68,58,39,60,50,34,30,16,23,0,13
8600000US75669,75669,ZCTA5 75669,476,143,10,14,0,13,0,13,0,13,0,13,16,24,0,13,0,13,0,13,0,13,0,13,9,12,0,13,40,32,0,13,113,78,18,28,64,56,156,90,6,9,22,25,22,23,0,13,0,13
8600000US75670,75670,ZCTA5 75670,10808,587,226,105,0,20,0,20,0,20,0,20,65,55,17,26,7,15,409,230,78,58,119,80,409,136,404,134,556,173,338,131,3202,332,598,139,734,244,1396,239,613,178,1232,271,319,99,7,11,79,60
8600000US75672,75672,ZCTA5 75672,11155,591,254,131,0,20,0,20,0,20,0,20,3,9,0,20,54,42,79,59,66,57,166,82,122,77,248,119,289,122,263,134,2706,348,668,165,682,168,1852,282,941,200,1945,283,565,132,129,70,123,79
8600000US75681,75681,ZCTA5 75681,1901,251,18,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,3,20,19,20,16,28,16,94,66,128,65,26,23,664,144,102,47,236,75,264,67,76,38,181,55,30,20,8,9,4,6
8600000US75682,75682,ZCTA5 75682,431,127,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,17,2,3,0,13,33,33,3,5,10,10,6,9,181,91,10,16,56,56,87,49,7,9,11,13,6,5,0,13,7,10
8600000US75683,75683,ZCTA5 75683,2861,409,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,18,26,31,127,88,133,101,98,75,112,55,69,58,691,198,331,126,263,120,625,206,93,62,229,86,49,30,0,13,0,13
8600000US75684,75684,ZCTA5 75684,5813,580,69,59,0,18,0,18,6,9,19,24,0,18,0,18,7,10,248,142,68,44,93,41,176,89,212,78,211,67,229,112,1428,221,494,191,448,151,1046,233,271,93,651,170,125,46,0,18,12,15
8600000US75686,75686,ZCTA5 75686,8781,372,193,104,0,20,0,20,0,20,62,43,110,74,117,74,44,51,270,141,71,55,188,85,217,87,205,91,265,97,306,142,2370,305,576,121,681,155,1296,247,570,146,873,214,257,81,61,46,49,44
8600000US75691,75691,ZCTA5 75691,2004,324,3,5,0,13,0,13,33,49,0,13,0,13,0,13,0,13,127,119,15,19,58,66,50,53,31,31,29,25,0,13,504,148,196,87,165,92,490,172,60,41,201,91,38,32,0,13,4,6
8600000US75692,75692,ZCTA5 75692,3527,429,31,34,0,13,0,13,20,28,0,13,0,13,0,13,3,7,39,51,24,26,62,62,25,29,35,31,61,44,143,110,1331,233,278,116,312,132,478,152,254,100,293,121,121,60,0,13,17,27
8600000US75693,75693,ZCTA5 75693,4223,277,0,18,0,18,0,18,0,18,0,18,0,18,0,18,17,24,125,160,15,24,43,41,8,14,88,72,34,26,115,71,964,187,261,128,319,105,904,190,468,162,483,124,344,155,13,18,22,37
8600000US75701,75701,ZCTA5 75701,21775,766,606,209,0,27,0,27,0,27,48,50,87,93,36,37,54,53,351,142,31,30,178,95,294,136,502,196,325,159,442,143,4092,464,666,207,1586,312,4083,421,2120,335,4408,515,1244,238,353,103,269,97
8600000US75702,75702,ZCTA5 75702,15607,772,763,204,20,27,41,45,150,108,57,37,255,119,136,69,275,139,980,254,225,125,431,147,678,169,609,175,805,213,351,129,3448,411,722,206,921,189,2615,373,882,212,844,208,352,106,39,45,8,13
8600000US75703,75703,ZCTA5 75703,25270,944,86,65,0,27,0,27,0,27,45,60,1,3,3,8,11,25,37,38,49,53,180,104,136,69,169,100,113,71,362,123,4139,488,701,199,2115,351,4154,466,2717,356,6503,530,2566,382,773,180,410,137
8600000US75704,75704,ZCTA5 75704,5936,731,99,68,0,18,0,18,0,18,0,18,0,18,0,18,0,18,290,178,14,25,142,111,188,130,263,168,264,168,178,123,1828,405,418,152,372,137,779,254,489,152,348,133,189,94,57,57,18,23
8600000US75705,75705,ZCTA5 75705,1615,316,35,55,0,13,0,13,0,13,0,13,0,13,0,13,14,41,63,80,15,24,0,13,12,18,48,76,40,61,0,13,500,205,211,105,69,53,298,114,110,84,137,90,47,42,16,26,0,13
8600000US75706,75706,ZCTA5 75706,5646,643,228,146,0,18,0,18,0,18,0,18,73,73,44,72,61,57,336,247,69,90,238,212,285,142,121,76,150,96,93,64,1459,401,186,137,400,172,921,229,486,188,362,162,122,77,12,20,0,18
8600000US75707,75707,ZCTA5 75707,9515,686,19,22,0,20,0,20,0,20,0,20,0,20,0,20,42,61,0,20,114,94,21,22,124,72,149,106,136,71,157,92,1820,359,716,257,605,162,2011,353,832,215,1836,300,598,169,188,143,147,85
8600000US75708,75708,ZCTA5 75708,4095,512,261,172,0,18,0,18,0,18,0,18,7,18,29,48,92,88,122,95,137,119,143,91,288,204,227,112,77,80,43,50,1036,244,173,116,282,110,465,229,253,128,357,153,103,66,0,18,0,18
8600000US75709,75709,ZCTA5 75709,3791,438,13,25,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,45,50,24,38,40,31,39,51,83,48,28,44,987,364,153,79,227,98,753,232,523,170,547,159,163,101,166,88,0,18
8600000US75750,75750,ZCTA5 75750,2239,307,2,3,0,13,0,13,0,13,0,13,45,68,0,13,0,13,3,5,0,13,10,9,30,35,32,25,87,74,26,20,730,190,93,78,139,61,433,145,233,105,230,89,104,66,2,3,40,60
8600000US75751,75751,ZCTA5 75751,10549,527,70,60,0,20,0,20,0,20,131,156,0,20,66,66,125,86,393,146,145,98,220,103,343,145,334,126,343,175,128,86,2639,344,400,130,858,219,1912,347,761,208,1090,213,553,188,38,36,0,20
8600000US75752,75752,ZCTA5 75752,4880,595,82,85,0,18,0,18,0,18,0,18,0,18,196,176,81,116,7,12,12,19,100,83,81,78,80,66,127,82,83,61,1320,305,272,116,207,102,1017,216,478,167,515,151,194,110,13,21,15,24
8600000US75754,75754,ZCTA5 75754,3621,374,13,15,0,18,0,18,0,18,0,18,0,18,0,18,14,22,40,47,64,45,109,80,74,66,101,71,169,103,63,83,725,182,416,142,301,117,656,274,347,110,381,114,142,85,0,18,6,7
8600000US75755,75755,ZCTA5 75755,3854,393,31,45,0,18,0,18,0,18,0,18,10,17,8,13,13,22,19,19,26,36,30,28,31,31,173,107,120,78,80,43,1070,226,302,113,484,154,649,158,204,82,407,126,170,87,12,18,15,21
8600000US75756,75756,ZCTA5 75756,2619,440,28,31,0,13,0,13,0,13,17,21,58,54,0,13,0,13,27,28,3,5,6,7,33,34,55,57,63,62,0,13,670,196,281,169,478,172,365,125,236,93,223,89,69,41,5,6,2,3
8600000US75757,75757,ZCTA5 75757,7442,639,79,96,0,20,20,33,0,20,0,20,0,20,0,20,16,25,20,30,12,19,143,128,142,95,310,168,130,85,45,35,1753,356,404,168,463,136,1374,406,592,168,1397,250,409,121,111,63,22,25
8600000US75758,75758,ZCTA5 75758,6081,444,10,15,0,18,0,18,0,18,0,18,0,18,33,36,57,53,11,18,24,24,45,52,82,51,69,42,142,105,32,30,1671,314,291,118,451,140,1045,244,624,192,1065,223,284,107,107,78,38,49
8600000US75759,75759,ZCTA5 75759,86,60,10,16,0,13,0,13,0,13,0,13,0,13,0,13,8,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,43,38,0,13,5,9,18,16,0,13,2,4,0,13,0,13,0,13
8600000US75760,75760,ZCTA5 75760,1805,240,5,9,0,13,0,13,0,13,0,13,29,32,0,13,2,3,31,43,9,10,40,26,45,35,85,52,48,35,11,10,666,168,80,57,83,54,312,101,80,51,223,89,36,17,17,26,3,5
8600000US75762,75762,ZCTA5 75762,9111,712,39,44,0,20,0,20,0,20,0,20,0,20,0,20,0,20,12,19,0,20,63,65,69,70,237,146,29,32,32,30,1633,406,453,167,650,199,1468,350,879,259,2745,489,673,174,84,90,45,45
8600000US75763,75763,ZCTA5 75763,4540,459,92,48,0,18,0,18,2,5,0,18,0,18,46,53,44,52,100,59,23,25,96,41,94,66,117,60,264,137,83,40,1265,221,242,106,247,96,881,176,286,95,475,126,130,51,38,27,15,17
8600000US75764,75764,ZCTA5 75764,91,43,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,6,6,9,0,13,5,9,0,13,29,21,7,8,0,13,17,16,6,9,11,10,7,9,0,13,0,13
8600000US75765,75765,ZCTA5 75765,5424,439,7,9,0,18,0,18,0,18,0,18,0,18,0,18,0,18,35,53,0,18,61,44,28,24,154,93,219,108,63,52,1510,281,231,83,485,141,986,175,350,121,988,249,254,94,22,23,31,23
8600000US75766,75766,ZCTA5 75766,16097,590,444,121,0,24,13,15,0,24,74,71,237,85,39,42,151,95,577,174,125,79,386,133,659,196,605,162,536,136,289,108,4103,480,881,213,1151,250,2259,310,1177,235,1640,282,545,172,123,66,83,52
8600000US75770,75770,ZCTA5 75770,2624,330,44,31,0,13,0,13,0,13,0,13,14,24,0,13,0,13,7,13,11,15,64,70,27,28,61,40,55,33,110,96,955,172,85,46,228,112,405,129,216,93,206,78,119,74,17,18,0,13
8600000US75771,75771,ZCTA5 75771,13117,749,85,71,30,47,17,29,0,20,0,20,0,20,1,3,76,81,56,74,61,73,128,104,230,122,248,124,362,222,144,98,2998,510,578,214,1169,223,2793,425,906,218,2414,357,555,171,150,85,116,63
8600000US75773,75773,ZCTA5 75773,8622,435,39,40,0,20,0,20,0,20,23,31,28,33,0,20,4,9,262,129,43,49,82,54,220,93,125,64,379,153,217,126,2515,301,623,168,751,198,1453,279,550,149,886,160,341,118,32,30,49,55
8600000US75778,75778,ZCTA5 75778,2714,439,0,13,0,13,0,13,30,46,17,20,0,13,0,13,24,36,47,44,13,15,36,32,74,75,48,46,116,63,96,83,907,278,187,76,213,102,400,141,145,58,172,88,189,74,0,13,0,13
8600000US75779,75779,ZCTA5 75779,106,83,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,31,0,13,1,3,0,13,39,26,19,26,3,5,9,15,3,4,14,14,0,13,0,13,0,13
8600000US75780,75780,ZCTA5 75780,279,114,5,8,0,13,0,13,0,13,0,13,14,21,0,13,0,13,36,36,0,13,5,9,47,33,18,27,0,13,0,13,100,63,8,12,0,13,12,19,13,19,11,16,10,15,0,13,0,13
8600000US75783,75783,ZCTA5 75783,5785,518,22,21,0,18,0,18,0,18,12,10,46,46,51,55,11,27,36,36,11,14,35,29,134,91,225,106,372,166,43,36,1558,280,410,135,451,144,1052,247,294,89,675,154,231,98,75,91,41,49
8600000US75784,75784,ZCTA5 75784,586,201,13,14,0,13,0,13,0,13,0,13,11,16,0,13,0,13,76,69,5,5,2,4,6,8,11,13,17,17,12,19,178,107,30,26,23,24,55,27,73,69,61,40,13,12,0,13,0,13
8600000US75785,75785,ZCTA5 75785,7643,386,117,67,0,20,0,20,17,25,0,20,32,40,13,20,45,34,108,51,72,43,171,76,275,97,370,147,313,94,117,71,2066,280,847,212,657,121,984,169,347,116,807,187,265,112,13,15,7,12
8600000US75788,75788,ZCTA5 75788,143,110,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,81,61,0,13,45,68,17,26,0,13,0,13,0,13,0,13,0,13
8600000US75789,75789,ZCTA5 75789,5195,427,43,27,0,18,0,18,10,16,6,11,22,23,0,18,12,17,3,6,10,16,33,24,54,35,151,82,192,67,101,51,1190,223,200,72,363,110,1087,248,615,221,856,221,172,75,40,41,35,32
8600000US75790,75790,ZCTA5 75790,2750,354,19,23,0,13,0,13,10,15,10,23,4,6,0,13,3,6,15,17,33,49,24,24,81,52,21,24,117,53,64,42,824,208,118,61,161,70,552,117,143,84,400,128,146,77,0,13,5,7
8600000US75791,75791,ZCTA5 75791,8056,624,173,175,0,20,0,20,0,20,8,13,0,20,32,50,0,20,0,20,58,68,25,37,80,70,129,97,47,45,55,50,1715,327,341,133,679,201,1681,309,1064,253,1562,327,333,133,74,66,0,20
8600000US75792,75792,ZCTA5 75792,2213,321,2,3,0,13,0,13,0,13,0,13,12,15,0,13,0,13,15,21,9,15,16,20,4,6,123,63,95,76,7,8,750,227,179,93,155,97,484,158,190,130,122,69,38,30,0,13,12,19
8600000US75801,75801,ZCTA5 75801,10861,684,123,90,0,20,0,20,0,20,17,31,20,23,56,50,10,14,279,144,71,74,188,120,243,122,373,182,210,120,209,116,3166,474,905,230,872,207,1627,305,660,161,1289,279,426,145,63,44,54,44
8600000US75803,75803,ZCTA5 75803,17007,775,196,110,0,24,1,2,0,24,14,21,35,41,32,27,81,54,206,119,193,76,346,141,472,155,654,176,753,247,225,105,4930,525,1859,290,1046,219,3264,340,1098,263,1016,196,396,146,76,73,114,68
8600000US75831,75831,ZCTA5 75831,3942,493,44,31,0,18,0,18,10,20,0,18,6,11,8,13,55,72,128,77,9,10,21,17,130,52,157,71,106,63,33,35,1136,243,173,85,408,117,676,172,265,103,507,181,60,35,6,10,4,7
8600000US75832,75832,ZCTA5 75832,48,76,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,39,0,13,0,13,0,13,24,38,0,13,0,13,0,13,0,13
8600000US75833,75833,ZCTA5 75833,2802,406,2,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,51,69,11,15,75,88,147,119,51,40,24,17,28,22,809,231,161,85,233,124,592,162,227,139,313,144,78,54,0,13,0,13
8600000US75835,75835,ZCTA5 75835,7791,334,189,98,0,20,0,20,3,8,11,17,26,23,11,19,17,17,71,48,170,100,194,81,207,84,196,81,299,104,117,62,2484,246,395,113,494,124,1148,221,593,165,857,145,227,114,34,30,48,38
8600000US75838,75838,ZCTA5 75838,508,167,7,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,15,0,13,4,7,0,13,0,13,20,21,18,21,263,132,0,13,55,43,71,58,30,20,20,19,10,16,0,13,0,13
8600000US75839,75839,ZCTA5 75839,3475,405,44,31,9,14,0,18,5,9,0,18,14,17,0,18,4,6,32,30,0,18,66,50,101,67,192,103,125,76,71,70,1052,217,244,92,202,109,739,170,150,82,319,121,88,54,3,6,15,23
8600000US75840,75840,ZCTA5 75840,4705,307,102,74,0,18,0,18,0,18,0,18,0,18,19,35,0,18,1,5,28,29,54,49,102,70,251,148,207,106,91,64,1367,267,259,123,482,144,602,177,478,155,391,134,246,122,25,23,0,18
8600000US75844,75844,ZCTA5 75844,4585,374,46,39,0,18,0,18,0,18,0,18,3,5,27,41,0,18,72,73,17,20,45,31,134,91,176,80,177,69,58,38,1583,238,157,63,315,113,691,150,289,118,615,141,150,78,15,17,15,14
8600000US75845,75845,ZCTA5 75845,2810,339,43,50,0,13,0,13,0,13,22,37,17,21,0,13,3,6,57,38,10,14,83,52,70,37,78,50,30,22,5,11,1086,284,242,111,197,105,397,110,225,133,155,61,80,42,3,6,7,12
8600000US75846,75846,ZCTA5 75846,1891,344,11,17,0,13,0,13,0,13,8,14,16,26,0,13,0,13,173,136,15,23,63,67,28,19,79,76,67,55,24,27,579,223,113,59,124,52,336,141,93,58,135,64,27,24,0,13,0,13
8600000US75847,75847,ZCTA5 75847,1317,184,23,36,0,13,0,13,0,13,16,24,2,3,0,13,0,13,13,22,20,27,31,24,10,14,46,37,48,34,3,4,441,102,49,30,118,49,229,78,55,33,179,66,28,19,6,10,0,13
8600000US75848,75848,ZCTA5 75848,70,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,6,0,13,0,13,0,13,2,3,4,6,6,9,0,13,23,16,2,4,0,13,8,9,19,17,2,3,0,13,0,13,0,13
8600000US75849,75849,ZCTA5 75849,102,93,0,13,0,13,0,13,0,13,1,2,0,13,0,13,0,13,0,13,0,13,1,2,2,4,1,2,0,13,0,13,18,14,0,13,5,7,73,84,0,13,1,3,0,13,0,13,0,13
8600000US75850,75850,ZCTA5 75850,455,179,0,13,0,13,8,11,0,13,0,13,60,48,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,11,0,13,194,102,17,26,7,10,34,29,7,8,92,65,28,37,0,13,0,13
8600000US75851,75851,ZCTA5 75851,3872,298,64,56,0,13,0,13,0,13,0,13,24,31,9,16,23,41,43,49,30,29,88,67,157,105,127,61,164,88,58,40,809,182,783,127,369,106,682,149,147,51,155,72,105,58,14,16,21,24
8600000US75852,75852,ZCTA5 75852,3514,455,21,18,0,13,0,13,7,13,0,13,6,11,7,13,7,13,13,17,28,22,73,41,148,93,247,84,359,95,69,88,486,133,884,226,289,123,461,142,235,79,147,74,21,20,0,13,6,8
8600000US75853,75853,ZCTA5 75853,750,213,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,63,61,63,50,3,6,172,96,43,30,91,65,245,134,5,9,54,35,11,16,0,13,0,13
8600000US75855,75855,ZCTA5 75855,1664,293,15,13,0,13,0,13,0,13,0,13,33,47,5,6,0,13,0,13,7,11,37,38,41,37,64,46,43,31,28,22,489,112,106,46,122,50,308,90,89,47,218,108,59,54,0,13,0,13
8600000US75856,75856,ZCTA5 75856,115,89,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,46,45,0,13,14,23,22,36,0,13,33,46,0,13,0,13,0,13
8600000US75858,75858,ZCTA5 75858,51,42,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,19,0,13,15,24,9,15,0,13,0,13,15,23,0,13,0,13
8600000US75859,75859,ZCTA5 75859,1410,288,41,50,0,13,4,7,0,13,0,13,0,13,14,19,0,13,23,31,0,13,37,31,21,24,70,64,63,41,135,156,315,112,104,59,61,47,237,106,46,36,210,97,14,17,15,24,0,13
8600000US75860,75860,ZCTA5 75860,4695,360,13,22,0,18,0,18,40,37,0,18,21,40,21,38,32,39,37,36,61,56,52,49,334,139,130,87,193,72,91,60,1174,211,421,134,449,119,849,183,285,109,385,114,99,67,8,13,0,18
8600000US75861,75861,ZCTA5 75861,6186,440,69,43,0,18,0,18,0,18,8,14,36,38,16,22,25,20,121,71,146,49,213,74,401,96,431,128,302,78,45,30,863,149,1129,179,551,140,1182,190,462,122,161,65,25,27,0,18,0,18
8600000US75862,75862,ZCTA5 75862,6770,328,101,70,0,18,0,18,0,18,0,18,0,18,17,25,91,102,56,47,100,83,108,55,146,65,368,138,192,85,136,79,2463,396,449,142,406,151,1127,224,259,95,505,133,211,93,20,22,15,17
8600000US75901,75901,ZCTA5 75901,18940,642,286,126,0,24,1,2,36,41,64,51,89,68,70,106,157,91,572,231,229,115,427,142,455,153,596,195,847,297,412,167,4868,572,1004,210,1648,313,2941,451,1241,268,1956,336,852,204,115,86,74,49
8600000US75904,75904,ZCTA5 75904,21344,630,417,209,0,27,8,16,8,15,29,34,67,38,24,32,60,44,476,170,178,104,327,133,509,163,693,183,622,211,484,167,5411,494,1303,238,1900,315,3305,460,1336,313,2794,325,1082,211,211,100,100,61
8600000US75925,75925,ZCTA5 75925,2820,282,18,29,0,13,0,13,0,13,0,13,3,4,0,13,0,13,0,13,6,11,43,28,79,49,124,70,155,80,83,51,863,185,80,38,203,75,569,127,265,103,235,82,76,42,13,13,5,6
8600000US75926,75926,ZCTA5 75926,883,206,3,4,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,14,0,13,16,16,21,24,20,15,36,20,4,6,313,90,76,87,81,42,118,44,48,32,118,64,21,25,0,13,0,13
8600000US75928,75928,ZCTA5 75928,821,280,29,44,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,27,0,13,18,27,0,13,30,38,0,13,31,44,413,262,72,105,86,96,75,65,42,40,9,15,0,13,0,13,0,13
8600000US75929,75929,ZCTA5 75929,1491,294,16,21,0,13,0,13,0,13,0,13,0,13,0,13,66,90,35,48,61,79,50,40,15,24,53,50,26,22,12,13,573,223,100,75,51,34,136,70,103,53,152,83,24,24,11,19,7,12
8600000US75930,75930,ZCTA5 75930,1500,271,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,11,40,64,2,3,39,24,57,53,32,31,38,38,5,8,512,176,220,92,105,64,201,94,139,130,54,40,49,50,0,13,0,13
8600000US75931,75931,ZCTA5 75931,1975,403,0,13,0,13,0,13,0,13,0,13,0,13,0,13,73,101,0,13,17,26,4,8,7,9,35,35,16,16,2,4,767,228,32,28,182,98,277,134,156,73,294,154,68,61,24,25,21,23
8600000US75932,75932,ZCTA5 75932,1248,243,11,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,51,45,49,40,24,30,44,27,95,88,3,5,410,128,113,69,86,52,162,95,74,46,77,41,44,29,5,8,0,13
8600000US75933,75933,ZCTA5 75933,898,233,0,13,23,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,58,56,14,18,18,21,59,59,6,11,469,159,90,61,0,13,74,53,69,43,18,27,0,13,0,13,0,13
8600000US75934,75934,ZCTA5 75934,30,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,11,0,13,0,13,0,13,0,13,16,24,0,13,9,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75935,75935,ZCTA5 75935,8871,379,251,164,0,20,0,20,12,24,8,19,144,80,8,20,10,13,356,188,55,70,186,86,362,163,258,118,594,223,143,80,2598,395,477,140,541,134,1489,239,305,111,660,148,298,99,19,30,97,75
8600000US75936,75936,ZCTA5 75936,743,168,2,5,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,11,2,4,30,31,8,13,10,14,4,6,15,18,177,79,56,31,55,28,172,75,59,38,117,69,16,12,0,13,14,17
8600000US75937,75937,ZCTA5 75937,579,102,23,30,0,13,0,13,0,13,0,13,0,13,1,4,1,3,5,6,1,4,12,11,10,10,8,9,14,11,11,8,233,57,35,21,61,27,104,36,10,6,42,20,8,7,0,13,0,13
8600000US75938,75938,ZCTA5 75938,1793,245,9,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,34,34,35,38,36,83,47,11,15,761,163,102,68,204,91,251,80,94,50,59,37,116,82,0,13,0,13
8600000US75939,75939,ZCTA5 75939,2637,340,41,30,0,13,0,13,1,5,0,13,61,52,2,4,0,13,105,60,26,16,30,28,147,73,57,40,105,58,25,28,976,210,105,47,121,52,403,123,230,103,131,65,61,33,0,13,10,10
8600000US75941,75941,ZCTA5 75941,6688,457,122,59,0,20,0,20,36,43,0,20,42,49,28,30,0,20,179,104,133,76,156,76,235,115,194,89,336,134,170,98,1534,283,560,165,488,148,1292,268,587,174,432,134,156,95,0,20,8,10
8600000US75942,75942,ZCTA5 75942,105,86,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,57,80,0,13,48,61,0,13,0,13,0,13,0,13,0,13,0,13
8600000US75943,75943,ZCTA5 75943,870,150,7,8,0,13,0,13,0,13,0,13,8,10,0,13,8,12,0,13,0,13,17,13,22,19,25,26,11,9,0,13,290,88,83,49,53,28,80,33,52,27,135,59,55,37,11,18,13,12
8600000US75944,75944,ZCTA5 75944,1102,161,4,6,0,13,0,13,0,13,0,13,4,7,0,13,0,13,0,13,14,14,43,30,5,7,70,38,59,36,11,15,347,75,36,24,54,27,189,64,94,41,111,49,46,27,0,13,15,18
8600000US75946,75946,ZCTA5 75946,2323,281,2,5,0,13,0,13,0,13,0,13,0,13,4,9,31,44,12,14,12,11,44,30,117,113,82,47,99,47,23,27,796,177,60,38,224,111,354,93,93,51,290,132,54,38,22,22,4,7
8600000US75948,75948,ZCTA5 75948,4473,337,65,68,0,18,0,18,0,18,0,18,17,28,4,7,0,18,22,23,29,31,29,30,21,24,167,94,340,137,41,35,1613,313,414,168,261,92,836,225,129,74,353,119,127,70,0,18,5,11
8600000US75949,75949,ZCTA5 75949,4819,390,86,66,0,18,0,18,0,18,52,74,41,64,28,44,13,20,18,20,39,51,95,62,184,81,226,122,194,107,30,37,1372,273,310,75,485,140,772,182,371,133,356,136,139,65,0,18,8,12
8600000US75951,75951,ZCTA5 75951,10462,510,111,73,0,20,0,20,0,20,0,20,72,57,23,25,16,18,114,78,84,69,192,90,371,142,430,159,560,155,169,85,3550,372,699,181,738,188,1650,291,500,181,824,223,279,113,22,22,58,47
8600000US75954,75954,ZCTA5 75954,2051,247,14,15,0,13,0,13,0,13,0,13,2,3,0,13,25,36,0,13,3,4,72,80,103,70,26,21,79,44,39,32,676,143,113,53,195,77,286,84,104,62,227,78,87,55,0,13,0,13
8600000US75956,75956,ZCTA5 75956,4805,381,50,57,0,18,0,18,10,11,0,18,23,26,8,10,21,26,18,21,34,29,34,28,142,96,180,88,130,68,47,40,1964,333,295,100,347,99,788,173,382,145,234,98,80,43,0,18,18,22
8600000US75959,75959,ZCTA5 75959,619,175,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,32,0,13,7,12,56,69,49,54,16,26,149,71,16,24,0,13,74,45,10,17,103,55,111,71,0,13,0,13
8600000US75960,75960,ZCTA5 75960,595,202,6,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,31,0,13,0,13,0,13,10,16,24,34,7,10,224,99,38,40,46,34,94,70,0,13,89,84,29,45,0,13,0,13
8600000US75961,75961,ZCTA5 75961,8740,577,184,164,0,20,0,20,0,20,3,6,15,20,2,4,15,19,264,197,26,25,156,74,229,86,172,106,474,132,164,97,2291,306,444,144,559,161,1363,230,500,133,1148,242,594,154,97,70,40,28
8600000US75962,75962,ZCTA5 75962,13,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,8,9,18,0,13,0,13,0,13,0,13
8600000US75964,75964,ZCTA5 75964,11655,497,277,140,0,20,0,20,30,37,75,65,67,64,76,71,38,43,580,192,160,123,280,142,425,157,301,132,583,155,370,116,2873,402,574,172,594,131,1659,261,752,169,1199,244,600,159,79,57,63,48
8600000US75965,75965,ZCTA5 75965,10415,556,110,85,0,20,0,20,0,20,0,20,36,44,0,20,5,8,136,93,7,10,34,28,133,58,99,72,150,89,52,51,1901,332,239,116,565,156,2054,401,487,153,2486,378,1076,239,339,136,506,208
8600000US75966,75966,ZCTA5 75966,2848,373,37,35,0,13,0,13,0,13,44,38,3,7,0,13,0,13,10,12,39,39,25,21,38,32,111,64,79,72,81,52,1072,179,131,57,150,73,654,205,135,84,194,110,40,25,2,3,3,6
8600000US75968,75968,ZCTA5 75968,1232,264,7,11,0,13,0,13,0,13,3,4,11,25,0,13,0,13,3,5,10,17,2,4,30,25,23,25,32,29,21,24,429,147,77,52,92,44,344,153,28,19,81,59,39,43,0,13,0,13
8600000US75969,75969,ZCTA5 75969,2505,355,163,208,24,47,24,47,24,47,0,13,21,42,0,13,0,13,8,14,3,6,24,29,20,26,61,60,33,39,34,44,745,184,321,141,246,111,342,114,176,116,195,116,31,38,0,13,10,16
