GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41
8600000US76164,76164,ZCTA5 76164,4079,492,1487,330,728,236,728,236,0,20,244,128,182,75,182,75,0,20,302,173,302,173,0,20,759,259,759,259,0,20,517,240,242,137,242,137,0,20,2592,321,1673,288,1402,266,271,168,139,74,1268,268,997,222,271,168,266,196,266,196,0,20,919,231,910,227,9,15,486,172,433,183,424,176,9,15
8600000US76177,76177,ZCTA5 76177,1899,507,938,268,804,262,804,262,0,18,629,235,64,61,64,61,0,18,111,122,111,122,0,18,134,141,134,141,0,18,134,141,0,18,0,18,0,18,961,351,861,336,861,336,0,18,668,255,21,34,21,34,0,18,172,217,172,217,0,18,100,86,100,86,0,18,72,75,28,46,28,46,0,18
8600000US76179,76179,ZCTA5 76179,16128,1329,5265,639,3988,620,3988,620,0,30,3255,606,371,211,371,211,0,30,362,214,362,214,0,30,1277,379,1238,378,39,47,1138,348,139,127,100,118,39,47,10863,1122,8240,996,7928,907,312,205,6383,767,958,413,736,360,222,147,899,555,809,447,90,140,2623,755,2577,748,46,65,1871,463,752,644,706,639,46,65
8600000US76180,76180,ZCTA5 76180,8226,637,2965,392,1598,327,1542,325,56,67,1151,299,297,149,241,134,56,67,150,169,150,169,0,27,1367,311,1367,311,0,27,1062,250,305,175,305,175,0,27,5261,504,3219,529,2930,519,289,141,1977,403,1111,385,822,330,289,141,131,99,131,99,0,27,2042,375,2006,371,36,38,1619,362,423,174,402,175,21,33
8600000US76182,76182,ZCTA5 76182,6837,422,2190,307,1927,278,1927,278,0,27,1579,253,191,122,191,122,0,27,157,104,157,104,0,27,263,101,263,101,0,27,263,101,0,27,0,27,0,27,4647,378,3585,330,3541,333,44,55,2998,349,320,161,276,171,44,55,267,147,267,147,0,27,1062,300,996,282,66,94,989,284,73,97,7,11,66,94
8600000US76201,76201,ZCTA5 76201,2011,355,804,186,464,143,455,142,9,14,323,117,47,38,38,36,9,14,94,75,94,75,0,24,340,118,324,120,16,25,238,99,102,75,86,76,16,25,1207,258,625,186,625,186,0,24,327,111,205,138,205,138,0,24,93,68,93,68,0,24,582,164,553,154,29,46,352,121,230,118,201,100,29,46
8600000US76205,76205,ZCTA5 76205,2932,445,904,197,556,137,517,135,39,40,358,127,114,72,75,60,39,40,84,63,84,63,0,24,348,146,348,146,0,24,319,143,29,32,29,32,0,24,2028,384,1354,288,1313,286,41,44,760,253,424,181,391,174,33,41,170,170,170,170,0,24,674,257,658,250,16,24,580,241,94,111,78,88,16,24
8600000US76207,76207,ZCTA5 76207,2463,493,1125,333,647,241,647,241,0,20,447,172,48,46,48,46,0,20,152,198,152,198,0,20,478,192,478,192,0,20,415,180,63,72,63,72,0,20,1338,293,847,236,746,227,101,93,547,214,219,132,140,105,79,88,81,72,81,72,0,20,491,170,491,170,0,20,332,149,159,117,159,117,0,20
8600000US76208,76208,ZCTA5 76208,5856,690,1874,419,1241,261,1241,261,0,24,871,201,176,120,176,120,0,24,194,138,194,138,0,24,633,332,633,332,0,24,361,183,272,314,272,314,0,24,3982,526,2620,481,2459,458,161,108,1847,410,486,231,342,203,144,103,287,185,270,177,17,29,1362,439,1153,377,209,271,895,397,467,342,258,219,209,271
8600000US76209,76209,ZCTA5 76209,5813,613,2203,354,844,267,719,246,125,126,484,205,226,150,101,84,125,126,134,114,134,114,0,24,1359,300,1359,300,0,24,1114,308,245,155,245,155,0,24,3610,495,1691,455,1505,424,186,182,1071,315,483,260,297,191,186,182,137,153,137,153,0,24,1919,523,1919,523,0,24,1521,544,398,227,398,227,0,24
8600000US76210,76210,ZCTA5 76210,11474,686,3135,369,2414,364,2402,363,12,19,2036,356,155,105,143,103,12,19,223,115,223,115,0,27,721,282,721,282,0,27,653,259,68,91,68,91,0,27,8339,668,6606,596,6321,575,285,196,5255,599,870,339,650,224,220,181,481,159,481,159,0,27,1733,429,1676,406,57,66,1441,389,292,207,235,186,57,66
8600000US76225,76225,ZCTA5 76225,852,218,253,93,163,81,163,81,0,13,163,81,0,13,0,13,0,13,0,13,0,13,0,13,90,60,90,60,0,13,90,60,0,13,0,13,0,13,599,178,486,165,486,165,0,13,428,150,27,46,27,46,0,13,31,40,31,40,0,13,113,72,113,72,0,13,113,72,0,13,0,13,0,13
8600000US76226,76226,ZCTA5 76226,6724,468,1621,259,1557,255,1557,255,0,24,1307,227,95,75,95,75,0,24,155,88,155,88,0,24,64,37,53,32,11,20,64,37,0,24,0,24,0,24,5103,466,4744,502,4661,493,83,74,4178,514,331,189,261,177,70,72,235,130,235,130,0,24,359,138,359,138,0,24,359,138,0,24,0,24,0,24
8600000US76227,76227,ZCTA5 76227,8058,586,2503,346,2069,326,2047,325,22,32,1794,311,64,59,45,48,19,31,211,149,211,149,0,24,434,182,434,182,0,24,420,180,14,22,14,22,0,24,5555,592,4378,597,4235,589,143,140,3813,553,285,197,144,90,141,139,280,213,280,213,0,24,1177,299,1136,302,41,35,1120,303,57,44,21,26,36,35
8600000US76228,76228,ZCTA5 76228,151,42,34,16,19,12,19,12,0,13,19,12,0,13,0,13,0,13,0,13,0,13,0,13,15,11,15,11,0,13,15,11,0,13,0,13,0,13,117,35,68,26,68,26,0,13,67,25,0,13,0,13,0,13,1,3,1,3,0,13,49,30,49,30,0,13,49,30,0,13,0,13,0,13
8600000US76230,76230,ZCTA5 76230,2056,225,593,128,404,140,404,140,0,18,371,140,16,21,16,21,0,18,17,19,17,19,0,18,189,83,189,83,0,18,189,83,0,18,0,18,0,18,1463,226,1040,258,1040,258,0,18,918,250,67,80,67,80,0,18,55,59,55,59,0,18,423,199,423,199,0,18,423,199,0,18,0,18,0,18
8600000US76233,76233,ZCTA5 76233,822,179,210,87,141,74,128,72,13,21,138,74,0,13,0,13,0,13,3,6,3,6,0,13,69,43,69,43,0,13,69,43,0,13,0,13,0,13,612,166,459,150,415,139,44,44,391,141,40,60,18,28,22,33,28,40,12,14,16,27,153,70,153,70,0,13,153,70,0,13,0,13,0,13
8600000US76234,76234,ZCTA5 76234,3902,425,1595,278,1101,288,1101,288,0,20,781,209,248,198,248,198,0,20,72,76,72,76,0,20,494,278,494,278,0,20,389,248,105,146,105,146,0,20,2307,357,1792,362,1764,356,28,37,1339,265,322,262,299,256,23,34,131,94,126,92,5,10,515,203,515,203,0,20,460,191,55,67,55,67,0,20
8600000US76238,76238,ZCTA5 76238,76,60,28,32,21,30,21,30,0,13,21,30,0,13,0,13,0,13,0,13,0,13,0,13,7,10,7,10,0,13,7,10,0,13,0,13,0,13,48,49,34,43,34,43,0,13,6,5,0,13,0,13,0,13,28,43,28,43,0,13,14,20,14,20,0,13,14,20,0,13,0,13,0,13
8600000US76239,76239,ZCTA5 76239,240,131,82,62,79,62,79,62,0,13,76,62,0,13,0,13,0,13,3,5,3,5,0,13,3,4,3,4,0,13,3,4,0,13,0,13,0,13,158,79,152,79,152,79,0,13,152,79,0,13,0,13,0,13,0,13,0,13,0,13,6,6,6,6,0,13,6,6,0,13,0,13,0,13
8600000US76240,76240,ZCTA5 76240,6021,406,2171,264,1260,210,1260,210,0,24,944,206,250,101,250,101,0,24,66,78,66,78,0,24,911,308,911,308,0,24,865,304,46,52,46,52,0,24,3850,362,2918,372,2798,372,120,91,2005,327,898,265,817,270,81,68,15,17,15,17,0,24,932,226,920,224,12,18,893,230,39,42,27,36,12,18
8600000US76244,76244,ZCTA5 76244,24963,1443,7814,1039,6969,983,6963,981,6,18,5312,954,1005,516,999,513,6,18,652,273,652,273,0,30,845,436,845,436,0,30,845,436,0,30,0,30,0,30,17149,1107,14139,1213,13081,1154,1058,485,11112,1167,2004,706,1122,514,882,671,1023,420,900,309,123,272,3010,811,2963,795,47,71,2836,779,174,128,127,111,47,71
8600000US76245,76245,ZCTA5 76245,212,126,149,107,149,107,149,107,0,13,149,107,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,63,70,31,31,31,31,0,13,31,31,0,13,0,13,0,13,0,13,0,13,0,13,32,60,32,60,0,13,0,13,32,60,32,60,0,13
8600000US76247,76247,ZCTA5 76247,3603,396,1147,251,1022,231,971,217,51,82,796,210,87,79,36,39,51,82,139,102,139,102,0,20,125,101,125,101,0,20,125,101,0,20,0,20,0,20,2456,327,2168,310,2102,304,66,75,1983,301,87,72,43,46,44,71,98,68,86,65,12,19,288,121,288,121,0,20,273,118,15,25,15,25,0,20
8600000US76248,76248,ZCTA5 76248,10959,504,2674,358,2189,286,2179,287,10,16,1761,244,241,116,231,115,10,16,187,89,187,89,0,27,485,225,485,225,0,27,456,221,29,46,29,46,0,27,8285,572,6977,465,6798,452,179,110,5756,459,577,146,439,147,138,89,644,208,644,208,0,27,1308,422,1268,422,40,38,1246,416,62,55,41,46,21,31
8600000US76249,76249,ZCTA5 76249,2054,294,434,161,309,148,291,145,18,27,219,142,75,59,57,58,18,27,15,21,15,21,0,18,125,107,125,107,0,18,125,107,0,18,0,18,0,18,1620,276,1419,285,1385,281,34,41,1189,279,145,137,111,98,34,41,85,95,85,95,0,18,201,97,201,97,0,18,175,92,26,42,26,42,0,18
8600000US76250,76250,ZCTA5 76250,256,79,71,28,71,28,71,28,0,13,71,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,185,68,147,60,147,60,0,13,132,55,15,19,15,19,0,13,0,13,0,13,0,13,38,33,38,33,0,13,38,33,0,13,0,13,0,13
8600000US76251,76251,ZCTA5 76251,93,44,16,13,16,13,16,13,0,13,10,12,4,6,4,6,0,13,2,3,2,3,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,77,41,56,33,56,33,0,13,47,32,0,13,0,13,0,13,9,10,9,10,0,13,21,25,21,25,0,13,21,25,0,13,0,13,0,13
8600000US76252,76252,ZCTA5 76252,661,115,190,60,168,58,168,58,0,13,168,58,0,13,0,13,0,13,0,13,0,13,0,13,22,24,22,24,0,13,10,15,12,18,12,18,0,13,471,111,358,100,353,100,5,7,353,100,5,7,0,13,5,7,0,13,0,13,0,13,113,50,113,50,0,13,113,50,0,13,0,13,0,13
8600000US76253,76253,ZCTA5 76253,55,57,45,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,45,54,45,54,0,13,45,54,0,13,0,13,0,13,10,11,3,4,3,4,0,13,3,4,0,13,0,13,0,13,0,13,0,13,0,13,7,11,7,11,0,13,7,11,0,13,0,13,0,13
8600000US76255,76255,ZCTA5 76255,1115,167,356,103,257,95,257,95,0,18,236,95,21,22,21,22,0,18,0,18,0,18,0,18,99,63,99,63,0,18,66,47,33,46,33,46,0,18,759,124,518,128,500,126,18,29,463,123,55,37,37,27,18,29,0,18,0,18,0,18,241,84,241,84,0,18,205,85,36,45,36,45,0,18
8600000US76258,76258,ZCTA5 76258,1687,463,423,304,282,273,282,273,0,18,79,72,203,266,203,266,0,18,0,18,0,18,0,18,141,90,141,90,0,18,141,90,0,18,0,18,0,18,1264,292,905,297,809,263,96,95,616,230,230,177,151,112,79,93,59,62,59,62,0,18,359,191,359,191,0,18,347,191,12,22,12,22,0,18
8600000US76259,76259,ZCTA5 76259,1262,318,318,119,247,108,247,108,0,18,243,108,4,6,4,6,0,18,0,18,0,18,0,18,71,50,71,50,0,18,71,50,0,18,0,18,0,18,944,255,736,234,736,234,0,18,557,186,136,170,136,170,0,18,43,49,43,49,0,18,208,97,208,97,0,18,196,94,12,17,12,17,0,18
8600000US76261,76261,ZCTA5 76261,27,23,11,11,6,7,6,7,0,13,6,7,0,13,0,13,0,13,0,13,0,13,0,13,5,8,5,8,0,13,5,8,0,13,0,13,0,13,16,18,16,18,16,18,0,13,16,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US76262,76262,ZCTA5 76262,9338,678,2853,495,2567,489,2530,489,37,38,2060,427,252,140,215,128,37,38,255,172,255,172,0,27,286,115,286,115,0,27,286,115,0,27,0,27,0,27,6485,644,5137,565,4964,552,173,127,4259,566,386,187,241,126,145,124,492,272,492,272,0,27,1348,332,1267,295,81,123,1157,284,191,151,110,89,81,123
8600000US76263,76263,ZCTA5 76263,2,4,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,4,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,4,2,4,0,13,2,4,0,13,0,13,0,13
8600000US76264,76264,ZCTA5 76264,189,78,63,44,53,43,53,43,0,13,53,43,0,13,0,13,0,13,0,13,0,13,0,13,10,15,10,15,0,13,10,15,0,13,0,13,0,13,126,64,74,42,74,42,0,13,74,42,0,13,0,13,0,13,0,13,0,13,0,13,52,42,52,42,0,13,52,42,0,13,0,13,0,13
8600000US76265,76265,ZCTA5 76265,410,102,160,62,133,57,133,57,0,13,124,56,4,7,4,7,0,13,5,8,5,8,0,13,27,22,27,22,0,13,27,22,0,13,0,13,0,13,250,79,206,68,202,67,4,7,185,63,21,27,17,26,4,7,0,13,0,13,0,13,44,37,44,37,0,13,44,37,0,13,0,13,0,13
8600000US76266,76266,ZCTA5 76266,3754,412,1098,289,839,243,839,243,0,20,704,239,42,49,42,49,0,20,93,78,93,78,0,20,259,149,259,149,0,20,251,147,8,14,8,14,0,20,2656,350,1901,341,1873,331,28,37,1715,317,121,112,93,78,28,37,65,63,65,63,0,20,755,273,658,225,97,154,599,228,156,161,59,42,97,154
8600000US76268,76268,ZCTA5 76268,45,41,15,18,9,14,9,14,0,13,9,14,0,13,0,13,0,13,0,13,0,13,0,13,6,11,6,11,0,13,6,11,0,13,0,13,0,13,30,26,23,24,23,24,0,13,23,24,0,13,0,13,0,13,0,13,0,13,0,13,7,10,7,10,0,13,7,10,0,13,0,13,0,13
8600000US76270,76270,ZCTA5 76270,443,197,156,85,40,47,40,47,0,13,18,30,22,35,22,35,0,13,0,13,0,13,0,13,116,75,116,75,0,13,76,61,40,58,40,58,0,13,287,145,224,132,224,132,0,13,134,106,90,95,90,95,0,13,0,13,0,13,0,13,63,67,63,67,0,13,22,30,41,62,41,62,0,13
8600000US76271,76271,ZCTA5 76271,427,139,122,51,86,35,86,35,0,13,54,25,3,5,3,5,0,13,29,32,29,32,0,13,36,30,36,30,0,13,18,16,18,25,18,25,0,13,305,119,231,103,171,50,60,87,137,55,67,88,7,13,60,87,27,29,27,29,0,13,74,54,74,54,0,13,67,53,7,11,7,11,0,13
8600000US76272,76272,ZCTA5 76272,1027,234,270,102,196,86,196,86,0,13,191,86,0,13,0,13,0,13,5,7,5,7,0,13,74,48,74,48,0,13,43,30,31,36,31,36,0,13,757,196,456,175,456,175,0,13,452,175,4,6,4,6,0,13,0,13,0,13,0,13,301,142,301,142,0,13,220,119,81,77,81,77,0,13
8600000US76273,76273,ZCTA5 76273,1929,308,593,186,305,148,305,148,0,18,286,140,19,31,19,31,0,18,0,18,0,18,0,18,288,141,288,141,0,18,288,141,0,18,0,18,0,18,1336,282,880,229,880,229,0,18,854,229,0,18,0,18,0,18,26,41,26,41,0,18,456,218,456,218,0,18,456,218,0,18,0,18,0,18
8600000US76301,76301,ZCTA5 76301,3917,508,1429,285,618,193,609,194,9,14,452,142,166,157,157,156,9,14,0,20,0,20,0,20,811,219,785,206,26,41,626,204,185,138,159,108,26,41,2488,381,938,224,903,216,35,34,659,174,178,100,143,85,35,34,101,85,101,85,0,20,1550,312,1527,309,23,27,1353,309,197,140,174,132,23,27
8600000US76302,76302,ZCTA5 76302,3348,380,1585,285,482,136,482,136,0,20,408,124,22,28,22,28,0,20,52,51,52,51,0,20,1103,275,1103,275,0,20,1046,285,57,64,57,64,0,20,1763,297,1067,254,998,236,69,105,881,222,111,113,42,41,69,105,75,84,75,84,0,20,696,181,672,177,24,32,621,173,75,73,51,51,24,32
8600000US76305,76305,ZCTA5 76305,994,156,265,107,123,52,123,52,0,13,123,52,0,13,0,13,0,13,0,13,0,13,0,13,142,102,142,102,0,13,80,53,62,92,62,92,0,13,729,109,471,110,471,110,0,13,458,110,10,11,10,11,0,13,3,6,3,6,0,13,258,86,258,86,0,13,250,85,8,13,8,13,0,13
8600000US76306,76306,ZCTA5 76306,3453,460,1102,322,393,130,393,130,0,20,338,125,55,61,55,61,0,20,0,20,0,20,0,20,709,315,709,315,0,20,642,305,67,62,67,62,0,20,2351,344,1290,248,1237,246,53,59,1077,234,196,123,143,101,53,59,17,28,17,28,0,20,1061,302,1061,302,0,20,956,304,105,70,105,70,0,20
8600000US76308,76308,ZCTA5 76308,3647,420,1306,312,934,267,917,267,17,27,753,252,118,85,101,83,17,27,63,59,63,59,0,20,372,181,372,181,0,20,341,175,31,36,31,36,0,20,2341,341,1632,297,1584,304,48,49,1450,299,116,78,68,59,48,49,66,65,66,65,0,20,709,259,709,259,0,20,709,259,0,20,0,20,0,20
8600000US76309,76309,ZCTA5 76309,3181,437,1182,264,643,197,643,197,0,20,435,164,170,137,170,137,0,20,38,39,38,39,0,20,539,224,539,224,0,20,365,161,174,172,174,172,0,20,1999,350,1189,296,1012,242,177,148,605,204,511,276,334,182,177,148,73,67,73,67,0,20,810,275,810,275,0,20,596,223,214,154,214,154,0,20
8600000US76310,76310,ZCTA5 76310,4547,410,1345,282,1189,275,1093,257,96,133,970,252,206,144,124,90,82,131,13,22,13,22,0,20,156,147,156,147,0,20,156,147,0,20,0,20,0,20,3202,437,2259,401,2145,385,114,120,2050,382,118,121,4,12,114,120,91,78,91,78,0,20,943,376,905,372,38,58,905,372,38,58,0,20,38,58
8600000US76311,76311,ZCTA5 76311,815,133,385,90,321,91,321,91,0,18,258,76,0,18,0,18,0,18,63,62,63,62,0,18,64,47,64,47,0,18,64,47,0,18,0,18,0,18,430,84,404,89,404,89,0,18,367,86,0,18,0,18,0,18,37,26,37,26,0,18,26,22,26,22,0,18,26,22,0,18,0,18,0,18
8600000US76351,76351,ZCTA5 76351,440,144,63,46,42,45,42,45,0,13,42,45,0,13,0,13,0,13,0,13,0,13,0,13,21,22,21,22,0,13,21,22,0,13,0,13,0,13,377,135,226,112,226,112,0,13,226,112,0,13,0,13,0,13,0,13,0,13,0,13,151,93,146,93,5,8,146,93,5,8,0,13,5,8
8600000US76354,76354,ZCTA5 76354,2605,336,1118,262,884,263,884,263,0,20,884,263,0,20,0,20,0,20,0,20,0,20,0,20,234,144,234,144,0,20,234,144,0,20,0,20,0,20,1487,318,1129,293,1129,293,0,20,1043,287,0,20,0,20,0,20,86,94,86,94,0,20,358,186,358,186,0,20,358,186,0,20,0,20,0,20
8600000US76357,76357,ZCTA5 76357,181,96,41,32,24,29,24,29,0,13,24,29,0,13,0,13,0,13,0,13,0,13,0,13,17,17,17,17,0,13,17,17,0,13,0,13,0,13,140,84,123,82,123,82,0,13,123,82,0,13,0,13,0,13,0,13,0,13,0,13,17,20,17,20,0,13,17,20,0,13,0,13,0,13
8600000US76360,76360,ZCTA5 76360,423,113,171,77,59,33,59,33,0,13,59,33,0,13,0,13,0,13,0,13,0,13,0,13,112,63,112,63,0,13,112,63,0,13,0,13,0,13,252,84,126,57,126,57,0,13,126,57,0,13,0,13,0,13,0,13,0,13,0,13,126,83,126,83,0,13,126,83,0,13,0,13,0,13
8600000US76363,76363,ZCTA5 76363,116,67,30,23,27,23,27,23,0,13,16,22,6,7,6,7,0,13,5,8,5,8,0,13,3,4,3,4,0,13,1,2,2,3,2,3,0,13,86,63,70,62,70,62,0,13,53,56,17,23,17,23,0,13,0,13,0,13,0,13,16,16,16,16,0,13,16,16,0,13,0,13,0,13
8600000US76364,76364,ZCTA5 76364,41,38,6,5,4,5,4,5,0,13,4,5,0,13,0,13,0,13,0,13,0,13,0,13,2,3,2,3,0,13,2,3,0,13,0,13,0,13,35,37,7,11,7,11,0,13,7,11,0,13,0,13,0,13,0,13,0,13,0,13,28,36,28,36,0,13,28,36,0,13,0,13,0,13
8600000US76365,76365,ZCTA5 76365,891,132,167,58,126,58,126,58,0,13,110,53,16,19,16,19,0,13,0,13,0,13,0,13,41,40,41,40,0,13,41,40,0,13,0,13,0,13,724,100,545,119,545,119,0,13,522,113,11,16,11,16,0,13,12,18,12,18,0,13,179,119,179,119,0,13,179,119,0,13,0,13,0,13
8600000US76366,76366,ZCTA5 76366,382,102,88,54,72,54,72,54,0,13,72,54,0,13,0,13,0,13,0,13,0,13,0,13,16,17,16,17,0,13,16,17,0,13,0,13,0,13,294,74,256,81,256,81,0,13,256,81,0,13,0,13,0,13,0,13,0,13,0,13,38,39,38,39,0,13,23,29,15,24,15,24,0,13
8600000US76367,76367,ZCTA5 76367,2247,238,786,216,641,192,641,192,0,20,624,194,0,20,0,20,0,20,17,30,17,30,0,20,145,104,145,104,0,20,145,104,0,20,0,20,0,20,1461,263,1247,260,1247,260,0,20,1231,260,0,20,0,20,0,20,16,30,16,30,0,20,214,125,214,125,0,20,214,125,0,20,0,20,0,20
8600000US76370,76370,ZCTA5 76370,18,15,8,11,8,11,8,11,0,13,8,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,11,8,10,8,10,0,13,8,10,0,13,0,13,0,13,0,13,0,13,0,13,2,3,2,3,0,13,2,3,0,13,0,13,0,13
8600000US76371,76371,ZCTA5 76371,400,82,193,47,114,53,114,53,0,13,78,40,3,4,3,4,0,13,33,42,33,42,0,13,79,40,79,40,0,13,74,38,5,8,5,8,0,13,207,69,141,63,137,63,4,6,54,40,17,21,13,16,4,6,70,47,70,47,0,13,66,45,66,45,0,13,52,42,14,17,14,17,0,13
8600000US76372,76372,ZCTA5 76372,387,167,110,52,47,34,47,34,0,13,38,32,9,12,9,12,0,13,0,13,0,13,0,13,63,52,63,52,0,13,63,52,0,13,0,13,0,13,277,133,74,51,72,50,2,5,72,50,2,5,0,13,2,5,0,13,0,13,0,13,203,144,203,144,0,13,203,144,0,13,0,13,0,13
8600000US76373,76373,ZCTA5 76373,42,38,7,11,7,11,7,11,0,13,7,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,35,33,35,33,35,33,0,13,35,33,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US76374,76374,ZCTA5 76374,874,182,368,123,190,111,190,111,0,13,153,105,16,26,16,26,0,13,21,28,21,28,0,13,178,102,178,102,0,13,118,76,60,67,60,67,0,13,506,128,365,127,356,123,9,14,279,119,62,66,53,59,9,14,24,32,24,32,0,13,141,81,141,81,0,13,124,78,17,25,17,25,0,13
8600000US76377,76377,ZCTA5 76377,179,72,94,38,43,30,43,30,0,13,43,30,0,13,0,13,0,13,0,13,0,13,0,13,51,32,51,32,0,13,51,32,0,13,0,13,0,13,85,53,68,49,68,49,0,13,68,49,0,13,0,13,0,13,0,13,0,13,0,13,17,17,17,17,0,13,17,17,0,13,0,13,0,13
8600000US76379,76379,ZCTA5 76379,179,66,58,34,57,33,57,33,0,13,48,32,9,11,9,11,0,13,0,13,0,13,0,13,1,3,1,3,0,13,0,13,1,3,1,3,0,13,121,48,117,47,109,43,8,10,61,30,51,34,43,28,8,10,5,5,5,5,0,13,4,6,4,6,0,13,2,4,2,4,2,4,0,13
8600000US76380,76380,ZCTA5 76380,708,97,170,55,86,56,86,56,0,13,86,56,0,13,0,13,0,13,0,13,0,13,0,13,84,59,84,59,0,13,84,59,0,13,0,13,0,13,538,97,458,121,458,121,0,13,407,130,5,13,5,13,0,13,46,54,46,54,0,13,80,63,80,63,0,13,80,63,0,13,0,13,0,13
8600000US76384,76384,ZCTA5 76384,2773,128,877,114,447,157,447,157,0,20,402,161,18,23,18,23,0,20,27,28,27,28,0,20,430,168,430,168,0,20,428,169,2,4,2,4,0,20,1896,140,953,218,927,217,26,30,845,206,25,35,16,20,9,16,83,66,66,63,17,25,943,235,940,236,3,6,918,234,25,35,22,34,3,6
8600000US76388,76388,ZCTA5 76388,6,7,3,3,1,2,1,2,0,13,1,2,0,13,0,13,0,13,0,13,0,13,0,13,2,3,2,3,0,13,2,3,0,13,0,13,0,13,3,5,3,5,2,4,1,2,2,4,1,2,0,13,1,2,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US76389,76389,ZCTA5 76389,290,80,108,46,104,46,104,46,0,13,98,46,4,7,4,7,0,13,2,3,2,3,0,13,4,6,4,6,0,13,4,6,0,13,0,13,0,13,182,57,150,50,138,49,12,14,123,49,25,17,13,13,12,14,2,3,2,3,0,13,32,25,32,25,0,13,32,25,0,13,0,13,0,13
8600000US76401,76401,ZCTA5 76401,5596,369,1934,231,1378,228,1369,225,9,19,1035,202,112,103,112,103,0,24,231,114,231,114,0,24,556,180,556,180,0,24,534,176,22,36,22,36,0,24,3662,325,2788,344,2683,338,105,74,2039,292,372,158,287,131,85,68,377,163,377,163,0,24,874,294,858,293,16,24,730,291,144,121,128,111,16,24
8600000US76402,76402,ZCTA5 76402,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US76424,76424,ZCTA5 76424,1983,164,782,156,446,140,446,140,0,18,389,129,51,48,51,48,0,18,6,12,6,12,0,18,336,135,336,135,0,18,330,135,6,12,6,12,0,18,1201,115,893,127,858,128,35,47,757,125,74,72,39,34,35,47,62,62,62,62,0,18,308,117,300,113,8,16,231,109,77,59,69,53,8,16
8600000US76426,76426,ZCTA5 76426,2416,312,718,196,566,171,566,171,0,20,436,154,83,68,83,68,0,20,47,54,47,54,0,20,152,98,152,98,0,20,108,77,44,62,44,62,0,20,1698,232,958,232,934,227,24,35,660,154,212,138,188,136,24,35,86,90,86,90,0,20,740,258,642,255,98,120,479,267,261,199,163,136,98,120
8600000US76427,76427,ZCTA5 76427,276,114,58,40,51,40,51,40,0,13,47,39,4,6,4,6,0,13,0,13,0,13,0,13,7,8,7,8,0,13,7,8,0,13,0,13,0,13,218,106,173,106,173,106,0,13,159,107,14,19,14,19,0,13,0,13,0,13,0,13,45,40,45,40,0,13,45,40,0,13,0,13,0,13
8600000US76429,76429,ZCTA5 76429,29,51,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,29,51,29,51,29,51,0,13,29,51,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
