GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
8600000US75682,75682,ZCTA5 75682,518,171
8600000US75683,75683,ZCTA5 75683,4351,687
8600000US75684,75684,ZCTA5 75684,8288,698
8600000US75686,75686,ZCTA5 75686,12987,446
8600000US75691,75691,ZCTA5 75691,2817,461
8600000US75692,75692,ZCTA5 75692,4688,558
8600000US75693,75693,ZCTA5 75693,6951,290
8600000US75701,75701,ZCTA5 75701,35865,1444
8600000US75702,75702,ZCTA5 75702,27962,1594
8600000US75703,75703,ZCTA5 75703,37336,1312
8600000US75704,75704,ZCTA5 75704,9152,1279
8600000US75705,75705,ZCTA5 75705,2185,583
8600000US75706,75706,ZCTA5 75706,9069,1239
8600000US75707,75707,ZCTA5 75707,14916,1195
8600000US75708,75708,ZCTA5 75708,7540,1197
8600000US75709,75709,ZCTA5 75709,4761,630
8600000US75750,75750,ZCTA5 75750,3952,691
8600000US75751,75751,ZCTA5 75751,17029,650
8600000US75752,75752,ZCTA5 75752,7104,743
8600000US75754,75754,ZCTA5 75754,5752,764
8600000US75755,75755,ZCTA5 75755,5778,630
8600000US75756,75756,ZCTA5 75756,4353,567
8600000US75757,75757,ZCTA5 75757,11246,955
8600000US75758,75758,ZCTA5 75758,8229,692
8600000US75759,75759,ZCTA5 75759,88,49
8600000US75760,75760,ZCTA5 75760,2277,380
8600000US75762,75762,ZCTA5 75762,12579,1337
8600000US75763,75763,ZCTA5 75763,5843,525
8600000US75764,75764,ZCTA5 75764,144,64
8600000US75765,75765,ZCTA5 75765,7616,570
8600000US75766,75766,ZCTA5 75766,26495,687
8600000US75770,75770,ZCTA5 75770,3376,539
8600000US75771,75771,ZCTA5 75771,21403,1257
8600000US75773,75773,ZCTA5 75773,12816,602
8600000US75778,75778,ZCTA5 75778,3255,660
8600000US75779,75779,ZCTA5 75779,124,87
8600000US75780,75780,ZCTA5 75780,377,163
8600000US75783,75783,ZCTA5 75783,7759,663
8600000US75784,75784,ZCTA5 75784,1002,397
8600000US75785,75785,ZCTA5 75785,10882,562
8600000US75788,75788,ZCTA5 75788,221,152
8600000US75789,75789,ZCTA5 75789,6942,677
8600000US75790,75790,ZCTA5 75790,4607,598
8600000US75791,75791,ZCTA5 75791,13691,818
8600000US75792,75792,ZCTA5 75792,3217,520
8600000US75801,75801,ZCTA5 75801,16187,1028
8600000US75803,75803,ZCTA5 75803,23446,1100
8600000US75831,75831,ZCTA5 75831,5772,597
8600000US75832,75832,ZCTA5 75832,121,188
8600000US75833,75833,ZCTA5 75833,3849,645
8600000US75835,75835,ZCTA5 75835,11041,366
8600000US75838,75838,ZCTA5 75838,570,190
8600000US75839,75839,ZCTA5 75839,4766,595
8600000US75840,75840,ZCTA5 75840,6965,457
8600000US75844,75844,ZCTA5 75844,6238,493
8600000US75845,75845,ZCTA5 75845,3878,483
8600000US75846,75846,ZCTA5 75846,2848,487
8600000US75847,75847,ZCTA5 75847,1819,300
8600000US75848,75848,ZCTA5 75848,82,53
8600000US75849,75849,ZCTA5 75849,97,69
8600000US75850,75850,ZCTA5 75850,763,316
8600000US75851,75851,ZCTA5 75851,4787,385
8600000US75852,75852,ZCTA5 75852,5161,875
8600000US75853,75853,ZCTA5 75853,1028,387
8600000US75855,75855,ZCTA5 75855,2213,317
8600000US75856,75856,ZCTA5 75856,175,101
8600000US75858,75858,ZCTA5 75858,34,38
8600000US75859,75859,ZCTA5 75859,2044,442
8600000US75860,75860,ZCTA5 75860,6212,335
8600000US75861,75861,ZCTA5 75861,8288,634
8600000US75862,75862,ZCTA5 75862,9108,492
8600000US75901,75901,ZCTA5 75901,30698,1223
8600000US75904,75904,ZCTA5 75904,34062,1252
8600000US75925,75925,ZCTA5 75925,4173,406
8600000US75926,75926,ZCTA5 75926,1195,258
8600000US75928,75928,ZCTA5 75928,986,375
8600000US75929,75929,ZCTA5 75929,1777,369
8600000US75930,75930,ZCTA5 75930,1921,328
8600000US75931,75931,ZCTA5 75931,2450,593
8600000US75932,75932,ZCTA5 75932,1701,325
8600000US75933,75933,ZCTA5 75933,1048,239
8600000US75934,75934,ZCTA5 75934,64,55
8600000US75935,75935,ZCTA5 75935,14137,538
8600000US75936,75936,ZCTA5 75936,989,222
8600000US75937,75937,ZCTA5 75937,889,189
8600000US75938,75938,ZCTA5 75938,2633,376
8600000US75939,75939,ZCTA5 75939,4222,411
8600000US75941,75941,ZCTA5 75941,9454,657
8600000US75942,75942,ZCTA5 75942,242,144
8600000US75943,75943,ZCTA5 75943,1409,262
8600000US75944,75944,ZCTA5 75944,1518,250
8600000US75946,75946,ZCTA5 75946,2979,379
8600000US75948,75948,ZCTA5 75948,6064,417
8600000US75949,75949,ZCTA5 75949,7157,630
8600000US75951,75951,ZCTA5 75951,15362,716
8600000US75954,75954,ZCTA5 75954,3311,398
8600000US75956,75956,ZCTA5 75956,7562,726
8600000US75959,75959,ZCTA5 75959,691,237
8600000US75960,75960,ZCTA5 75960,736,256
8600000US75961,75961,ZCTA5 75961,15519,887
8600000US75962,75962,ZCTA5 75962,3129,333
8600000US75964,75964,ZCTA5 75964,19135,936
8600000US75965,75965,ZCTA5 75965,19330,883
8600000US75966,75966,ZCTA5 75966,4602,540
8600000US75968,75968,ZCTA5 75968,1777,348
8600000US75969,75969,ZCTA5 75969,3815,652
8600000US75972,75972,ZCTA5 75972,6420,416
8600000US75973,75973,ZCTA5 75973,2325,312
8600000US75974,75974,ZCTA5 75974,3003,368
8600000US75975,75975,ZCTA5 75975,3658,453
8600000US75976,75976,ZCTA5 75976,929,225
8600000US75977,75977,ZCTA5 75977,1172,527
8600000US75978,75978,ZCTA5 75978,33,30
8600000US75979,75979,ZCTA5 75979,11718,691
8600000US75980,75980,ZCTA5 75980,2966,442
8600000US76001,76001,ZCTA5 76001,30308,1669
8600000US76002,76002,ZCTA5 76002,33758,2247
8600000US76006,76006,ZCTA5 76006,23823,1409
8600000US76008,76008,ZCTA5 76008,15003,989
8600000US76009,76009,ZCTA5 76009,20144,1266
8600000US76010,76010,ZCTA5 76010,58674,1960
8600000US76011,76011,ZCTA5 76011,22730,1113
8600000US76012,76012,ZCTA5 76012,26423,1196
8600000US76013,76013,ZCTA5 76013,30855,1164
8600000US76014,76014,ZCTA5 76014,34933,1214
8600000US76015,76015,ZCTA5 76015,16747,1058
8600000US76016,76016,ZCTA5 76016,31811,931
8600000US76017,76017,ZCTA5 76017,45618,1416
8600000US76018,76018,ZCTA5 76018,28507,1567
8600000US76020,76020,ZCTA5 76020,26707,1158
8600000US76021,76021,ZCTA5 76021,35729,600
8600000US76022,76022,ZCTA5 76022,12701,573
8600000US76023,76023,ZCTA5 76023,5392,614
8600000US76028,76028,ZCTA5 76028,64909,1310
8600000US76031,76031,ZCTA5 76031,17840,1165
8600000US76033,76033,ZCTA5 76033,24689,836
8600000US76034,76034,ZCTA5 76034,24542,109
8600000US76035,76035,ZCTA5 76035,1800,476
8600000US76036,76036,ZCTA5 76036,23377,1132
8600000US76039,76039,ZCTA5 76039,33283,868
8600000US76040,76040,ZCTA5 76040,30531,1091
8600000US76041,76041,ZCTA5 76041,304,224
8600000US76043,76043,ZCTA5 76043,7453,292
8600000US76044,76044,ZCTA5 76044,3749,532
8600000US76048,76048,ZCTA5 76048,22754,1084
8600000US76049,76049,ZCTA5 76049,25854,1049
8600000US76050,76050,ZCTA5 76050,5789,662
8600000US76051,76051,ZCTA5 76051,49599,86
8600000US76052,76052,ZCTA5 76052,18187,1601
8600000US76053,76053,ZCTA5 76053,29809,699
8600000US76054,76054,ZCTA5 76054,11620,413
8600000US76055,76055,ZCTA5 76055,2744,324
8600000US76058,76058,ZCTA5 76058,17298,774
8600000US76059,76059,ZCTA5 76059,5119,417
8600000US76060,76060,ZCTA5 76060,7404,313
8600000US76061,76061,ZCTA5 76061,188,197
8600000US76063,76063,ZCTA5 76063,65707,1121
8600000US76064,76064,ZCTA5 76064,1398,327
8600000US76065,76065,ZCTA5 76065,31097,965
8600000US76066,76066,ZCTA5 76066,3280,605
8600000US76067,76067,ZCTA5 76067,21343,615
8600000US76070,76070,ZCTA5 76070,656,271
8600000US76071,76071,ZCTA5 76071,3923,503
8600000US76073,76073,ZCTA5 76073,5802,620
8600000US76077,76077,ZCTA5 76077,469,194
8600000US76078,76078,ZCTA5 76078,10292,853
8600000US76082,76082,ZCTA5 76082,18247,1205
8600000US76084,76084,ZCTA5 76084,8108,680
8600000US76085,76085,ZCTA5 76085,9250,708
8600000US76086,76086,ZCTA5 76086,21408,726
8600000US76087,76087,ZCTA5 76087,25926,1363
8600000US76088,76088,ZCTA5 76088,11694,1098
8600000US76092,76092,ZCTA5 76092,28371,391
8600000US76093,76093,ZCTA5 76093,1849,391
8600000US76102,76102,ZCTA5 76102,9377,684
8600000US76103,76103,ZCTA5 76103,14475,1177
8600000US76104,76104,ZCTA5 76104,17415,1042
8600000US76105,76105,ZCTA5 76105,21329,1219
8600000US76106,76106,ZCTA5 76106,37706,1730
8600000US76107,76107,ZCTA5 76107,27418,983
8600000US76108,76108,ZCTA5 76108,41264,1422
8600000US76109,76109,ZCTA5 76109,22376,1232
8600000US76110,76110,ZCTA5 76110,30399,1229
8600000US76111,76111,ZCTA5 76111,23262,1163
8600000US76112,76112,ZCTA5 76112,40416,1534
8600000US76114,76114,ZCTA5 76114,25016,829
8600000US76115,76115,ZCTA5 76115,21060,1067
8600000US76116,76116,ZCTA5 76116,47834,1416
8600000US76117,76117,ZCTA5 76117,31439,1504
8600000US76118,76118,ZCTA5 76118,15290,732
8600000US76119,76119,ZCTA5 76119,46223,1644
8600000US76120,76120,ZCTA5 76120,18024,1203
8600000US76123,76123,ZCTA5 76123,30939,1358
8600000US76126,76126,ZCTA5 76126,20752,773
8600000US76127,76127,ZCTA5 76127,2007,222
8600000US76129,76129,ZCTA5 76129,2932,332
8600000US76131,76131,ZCTA5 76131,33894,2252
8600000US76132,76132,ZCTA5 76132,25975,1198
8600000US76133,76133,ZCTA5 76133,50642,1617
8600000US76134,76134,ZCTA5 76134,26311,1310
8600000US76135,76135,ZCTA5 76135,22217,1528
8600000US76137,76137,ZCTA5 76137,57085,1753
8600000US76140,76140,ZCTA5 76140,29406,1338
8600000US76148,76148,ZCTA5 76148,23867,745
8600000US76155,76155,ZCTA5 76155,4104,492
8600000US76164,76164,ZCTA5 76164,16652,1125
8600000US76177,76177,ZCTA5 76177,6470,936
8600000US76179,76179,ZCTA5 76179,52684,2180
8600000US76180,76180,ZCTA5 76180,35085,1054
8600000US76182,76182,ZCTA5 76182,30016,816
8600000US76201,76201,ZCTA5 76201,27162,970
8600000US76205,76205,ZCTA5 76205,20911,1141
8600000US76207,76207,ZCTA5 76207,13146,956
8600000US76208,76208,ZCTA5 76208,20106,1242
8600000US76209,76209,ZCTA5 76209,25550,1167
8600000US76210,76210,ZCTA5 76210,42894,1379
8600000US76225,76225,ZCTA5 76225,3310,427
8600000US76226,76226,ZCTA5 76226,21790,842
8600000US76227,76227,ZCTA5 76227,25683,1204
8600000US76228,76228,ZCTA5 76228,1022,132
8600000US76230,76230,ZCTA5 76230,9431,439
8600000US76233,76233,ZCTA5 76233,3496,534
8600000US76234,76234,ZCTA5 76234,15571,881
8600000US76238,76238,ZCTA5 76238,424,127
8600000US76239,76239,ZCTA5 76239,1168,216
8600000US76240,76240,ZCTA5 76240,26822,704
8600000US76244,76244,ZCTA5 76244,69564,2576
8600000US76245,76245,ZCTA5 76245,1655,326
8600000US76247,76247,ZCTA5 76247,12728,790
8600000US76248,76248,ZCTA5 76248,37069,638
8600000US76249,76249,ZCTA5 76249,7783,630
8600000US76250,76250,ZCTA5 76250,954,167
8600000US76251,76251,ZCTA5 76251,642,131
8600000US76252,76252,ZCTA5 76252,2890,244
8600000US76253,76253,ZCTA5 76253,302,136
8600000US76255,76255,ZCTA5 76255,5575,269
8600000US76258,76258,ZCTA5 76258,7015,735
8600000US76259,76259,ZCTA5 76259,4883,691
8600000US76261,76261,ZCTA5 76261,298,91
8600000US76262,76262,ZCTA5 76262,34166,1685
8600000US76263,76263,ZCTA5 76263,88,77
8600000US76264,76264,ZCTA5 76264,1358,313
8600000US76265,76265,ZCTA5 76265,2001,269
8600000US76266,76266,ZCTA5 76266,14986,844
8600000US76268,76268,ZCTA5 76268,176,84
8600000US76270,76270,ZCTA5 76270,1474,362
8600000US76271,76271,ZCTA5 76271,1528,244
8600000US76272,76272,ZCTA5 76272,4717,604
8600000US76273,76273,ZCTA5 76273,8496,725
8600000US76301,76301,ZCTA5 76301,16086,751
8600000US76302,76302,ZCTA5 76302,13657,756
8600000US76305,76305,ZCTA5 76305,4605,523
8600000US76306,76306,ZCTA5 76306,14935,785
8600000US76308,76308,ZCTA5 76308,19055,874
8600000US76309,76309,ZCTA5 76309,13226,689
8600000US76310,76310,ZCTA5 76310,18573,851
