GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
8600000US77419,77419,ZCTA5 77419,732,208,0,13,0,13,0,13,0,13,0,13,0,13,22,36,0,13,33,51,0,13,25,40,11,18,0,13,64,72,23,36,300,142,27,51,48,39,32,51,41,42,106,90,0,13,0,13,0,13
8600000US77420,77420,ZCTA5 77420,1483,303,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,13,10,15,33,43,20,24,6,10,94,70,55,56,0,13,446,173,70,57,189,88,373,158,102,62,33,26,31,36,12,18,0,13
8600000US77422,77422,ZCTA5 77422,9490,612,93,63,0,21,0,21,0,21,5,9,7,13,0,21,11,15,49,39,123,74,135,72,261,117,257,107,318,100,97,46,2556,378,1128,208,971,168,1772,256,792,168,674,162,215,78,26,25,0,21
8600000US77423,77423,ZCTA5 77423,7397,598,205,105,0,21,3,5,1,3,34,49,70,75,76,96,28,31,387,186,31,47,71,78,334,179,251,143,136,80,143,173,2244,453,143,69,436,160,922,306,504,170,934,205,336,138,66,56,42,36
8600000US77426,77426,ZCTA5 77426,1581,306,106,114,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,33,37,20,31,22,25,46,63,0,13,242,118,50,54,174,104,386,130,159,125,252,122,46,54,29,34,16,28
8600000US77428,77428,ZCTA5 77428,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US77429,77429,ZCTA5 77429,53659,1491,506,231,36,57,0,31,12,20,0,31,107,174,18,30,96,71,266,183,97,88,276,208,82,63,153,96,421,208,603,171,8013,1034,1214,377,3166,590,9017,970,3665,524,18065,1142,6430,618,665,205,751,237
8600000US77430,77430,ZCTA5 77430,1423,288,0,13,0,13,0,13,0,13,0,13,0,13,13,20,0,13,13,22,19,32,4,6,2,4,24,32,27,23,0,13,452,155,55,44,84,64,238,102,89,53,309,169,94,64,0,13,0,13
8600000US77432,77432,ZCTA5 77432,85,99,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,37,60,0,13,0,13,0,13,19,31,0,13,0,13,16,25,13,20,0,13,0,13
8600000US77433,77433,ZCTA5 77433,44979,1233,446,203,0,31,0,31,0,31,130,173,125,134,0,31,150,168,275,263,179,190,287,251,556,266,246,122,486,391,833,311,6833,881,1596,475,2717,384,5394,711,3470,562,14250,833,5001,710,1274,304,731,268
8600000US77434,77434,ZCTA5 77434,3171,399,54,40,0,13,0,13,0,13,0,13,8,14,51,69,25,40,160,112,0,13,137,89,112,63,54,45,159,114,105,83,873,217,218,107,222,114,537,167,109,59,240,117,89,67,18,28,0,13
8600000US77435,77435,ZCTA5 77435,2961,360,60,50,0,13,0,13,0,13,0,13,0,13,64,75,0,13,112,81,7,10,84,84,30,28,67,55,80,72,88,57,758,206,188,98,182,92,239,79,242,112,587,155,158,74,10,14,5,8
8600000US77436,77436,ZCTA5 77436,28,45,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,24,13,21,0,13,0,13
8600000US77437,77437,ZCTA5 77437,10631,473,385,116,0,21,0,21,16,24,64,76,103,75,57,51,30,29,388,136,86,77,248,129,336,120,144,89,350,139,264,119,3102,413,291,100,644,153,1753,296,819,198,967,201,451,149,58,29,75,87
8600000US77440,77440,ZCTA5 77440,23,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US77441,77441,ZCTA5 77441,6607,398,20,29,0,19,0,19,0,19,0,19,0,19,0,19,35,54,58,46,0,19,87,91,49,57,78,85,41,42,11,13,724,174,91,60,336,96,852,258,313,98,2521,281,1007,168,212,121,172,77
8600000US77442,77442,ZCTA5 77442,595,172,0,13,0,13,0,13,0,13,0,13,36,54,0,13,0,13,10,15,17,28,7,10,16,18,11,18,0,13,0,13,134,86,12,13,48,29,92,53,32,25,139,74,27,29,14,14,0,13
8600000US77443,77443,ZCTA5 77443,103,151,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,103,151,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US77444,77444,ZCTA5 77444,450,146,5,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,14,0,13,25,26,4,12,11,17,35,33,24,31,146,73,24,21,35,32,62,46,15,16,39,37,21,32,0,13,0,13
8600000US77445,77445,ZCTA5 77445,7203,518,89,69,0,21,0,21,19,27,92,94,206,155,25,34,29,28,212,101,37,31,91,73,588,253,188,120,183,120,93,120,1983,309,399,164,344,115,1219,273,285,109,740,200,286,181,12,13,83,84
8600000US77446,77446,ZCTA5 77446,446,350,0,19,0,19,0,19,0,19,1,5,0,19,0,19,0,19,0,19,0,19,8,17,6,13,17,22,37,46,23,29,59,65,5,12,8,16,136,88,12,19,60,66,53,58,4,8,17,26
8600000US77447,77447,ZCTA5 77447,9397,678,275,166,0,21,0,21,0,21,6,9,97,74,7,10,41,41,107,97,88,85,146,122,173,100,164,118,326,158,287,290,2594,457,510,194,1066,323,1408,396,518,197,1129,284,312,131,74,64,69,65
8600000US77448,77448,ZCTA5 77448,58,59,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,30,22,36,0,13,12,24,0,13,0,13,0,13,0,13,0,13
8600000US77449,77449,ZCTA5 77449,70134,2242,1813,475,0,31,22,37,84,95,225,222,165,124,97,103,731,511,1273,512,680,457,658,351,1933,619,1033,380,1232,457,1081,299,14558,1303,2746,607,5161,825,12867,1186,5685,829,13759,1215,3490,533,560,277,281,176
8600000US77450,77450,ZCTA5 77450,48019,1221,671,212,0,31,14,22,86,101,18,27,0,31,15,24,138,97,244,194,112,84,168,140,331,378,322,168,255,136,363,133,6171,675,1014,272,2108,300,7015,838,3773,540,16394,1033,6791,557,1009,244,1007,209
8600000US77451,77451,ZCTA5 77451,44,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,5,0,13,31,27,0,13,0,13,6,7,3,4,0,13,0,13,0,13,0,13
8600000US77453,77453,ZCTA5 77453,152,110,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,17,38,46,0,13,2,4,0,13,21,34,0,13,0,13,81,75,0,13,0,13,0,13,0,13,0,13
8600000US77454,77454,ZCTA5 77454,15,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,23,0,13,0,13
8600000US77455,77455,ZCTA5 77455,1500,232,4,7,0,13,0,13,0,13,0,13,25,29,0,13,15,19,41,34,3,6,43,41,15,20,26,31,62,52,20,22,549,154,0,13,143,71,292,92,44,28,154,74,52,38,12,19,0,13
8600000US77456,77456,ZCTA5 77456,841,269,0,13,0,13,0,13,0,13,34,55,0,13,30,50,41,62,0,13,59,68,27,42,20,31,38,61,16,28,0,13,270,141,32,39,34,54,0,13,89,68,128,92,23,37,0,13,0,13
8600000US77457,77457,ZCTA5 77457,389,119,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,22,0,13,15,18,0,13,13,17,0,13,67,38,21,27,38,47,99,59,30,28,83,56,0,13,0,13,0,13
8600000US77458,77458,ZCTA5 77458,177,164,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,58,84,15,24,0,13,76,88,0,13,19,32,0,13,0,13,9,14,0,13,0,13,0,13
8600000US77459,77459,ZCTA5 77459,43326,1117,205,93,22,34,0,31,0,31,0,31,0,31,0,31,38,36,112,63,35,57,174,117,235,130,214,116,291,130,686,303,4799,642,722,229,1680,369,5820,731,3468,532,16131,1030,6278,751,1079,268,1337,314
8600000US77460,77460,ZCTA5 77460,63,74,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,19,0,13,0,13,22,35,29,34,0,13,0,13,0,13,0,13
8600000US77461,77461,ZCTA5 77461,7325,541,208,133,0,21,0,21,0,21,44,49,112,126,0,21,122,162,140,116,21,18,107,63,282,266,148,109,254,155,108,58,2237,332,317,121,459,151,980,193,509,151,1059,280,181,98,37,41,0,21
8600000US77464,77464,ZCTA5 77464,161,62,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,4,13,15,3,4,10,18,6,11,4,7,49,26,17,22,9,12,22,17,8,10,9,12,2,3,7,12,0,13
8600000US77465,77465,ZCTA5 77465,4880,547,283,227,0,19,0,19,0,19,0,19,42,46,0,19,30,61,121,132,68,96,112,104,62,73,59,44,16,28,28,47,1593,364,325,155,196,113,680,228,471,216,412,151,268,147,93,103,21,33
8600000US77466,77466,ZCTA5 77466,235,67,9,15,25,38,0,13,0,13,0,13,1,4,4,7,0,13,0,13,0,13,1,4,2,6,8,14,3,5,4,7,72,33,10,9,16,12,39,30,6,7,29,16,6,9,0,13,0,13
8600000US77467,77467,ZCTA5 77467,37,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,17,22,36,0,13,0,13,0,13,0,13
8600000US77468,77468,ZCTA5 77468,44,74,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,43,0,13,0,13,0,13,0,13,19,32,0,13
8600000US77469,77469,ZCTA5 77469,31194,1255,866,261,0,28,0,28,0,28,66,75,173,107,91,84,128,84,386,155,235,102,405,157,641,196,706,232,749,249,481,182,5716,781,1210,332,1959,322,4544,680,2933,562,6722,802,2238,389,607,220,338,154
8600000US77470,77470,ZCTA5 77470,242,102,8,12,0,13,0,13,0,13,0,13,2,7,0,13,0,13,0,13,0,13,18,30,22,29,18,24,6,10,24,35,106,56,0,13,6,10,8,9,0,13,18,22,0,13,0,13,6,9
8600000US77471,77471,ZCTA5 77471,22946,940,676,223,0,28,12,18,14,24,91,84,259,163,217,137,154,106,460,177,326,145,456,191,1083,332,795,241,454,181,634,192,5975,743,985,235,1289,308,3259,415,1948,388,2421,471,1173,298,101,116,164,99
8600000US77473,77473,ZCTA5 77473,76,64,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,8,4,7,0,13,0,13,29,40,0,13,2,5,29,38,4,8,0,13,3,5,0,13,0,13
8600000US77474,77474,ZCTA5 77474,8413,464,211,99,0,21,0,21,0,21,45,68,49,63,48,64,21,36,332,181,50,75,140,72,218,128,201,129,222,112,183,100,2185,400,509,210,367,127,1282,255,816,232,1189,255,260,105,5,6,80,79
8600000US77475,77475,ZCTA5 77475,578,233,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,36,0,13,0,13,0,13,194,108,0,13,70,78,156,101,51,50,52,57,32,47,0,13,0,13
8600000US77476,77476,ZCTA5 77476,148,93,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,40,0,13,11,18,0,13,8,13,0,13,3,5,27,31,0,13,0,13,40,35,9,14,14,17,11,18,0,13,0,13
8600000US77477,77477,ZCTA5 77477,24708,1143,365,151,14,22,24,39,0,28,86,106,29,33,65,82,34,45,443,222,142,113,505,219,458,185,734,257,467,190,667,198,4401,595,699,179,1092,253,3913,419,1990,354,5939,663,2035,415,321,155,285,111
8600000US77478,77478,ZCTA5 77478,19200,743,485,201,6,13,0,25,19,34,1,2,20,28,0,25,19,24,73,55,135,104,193,107,75,50,87,71,214,136,219,109,2236,354,273,103,720,146,2647,480,1300,268,6780,446,2622,411,613,150,463,155
8600000US77479,77479,ZCTA5 77479,57428,1085,691,248,12,20,0,31,0,31,17,28,0,31,135,121,70,65,37,55,34,53,153,93,218,127,368,181,209,128,879,218,5168,605,767,226,1763,327,5556,799,3407,502,21011,933,11885,818,2551,311,2497,417
8600000US77480,77480,ZCTA5 77480,4992,486,75,77,0,19,0,19,0,19,0,19,0,19,0,19,24,25,80,59,11,12,56,63,87,49,51,41,102,67,59,50,1378,282,349,154,348,126,1090,295,609,195,576,186,90,66,7,14,0,19
8600000US77481,77481,ZCTA5 77481,13,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,8,6,10,0,13,0,13,0,13,0,13,0,13
8600000US77482,77482,ZCTA5 77482,1652,345,0,13,0,13,0,13,0,13,0,13,28,46,0,13,22,23,1,10,72,105,64,64,39,51,73,101,48,35,18,30,411,164,58,50,95,91,359,169,206,122,106,90,42,49,10,16,0,13
8600000US77483,77483,ZCTA5 77483,124,105,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,21,0,13,0,13,51,64,15,24,0,13,45,73,0,13,0,13,0,13,0,13,0,13
8600000US77484,77484,ZCTA5 77484,6790,635,201,116,0,21,0,21,24,40,0,21,7,10,60,70,16,25,280,155,75,59,209,149,170,105,175,87,147,93,164,97,1676,331,403,160,487,178,1059,318,481,164,804,235,303,129,35,52,14,10
8600000US77485,77485,ZCTA5 77485,3160,600,87,61,0,13,0,13,15,23,23,26,57,85,0,13,13,20,41,66,61,90,119,101,150,115,67,67,72,59,104,77,1028,310,99,46,148,52,468,134,166,80,320,132,107,49,15,19,0,13
8600000US77486,77486,ZCTA5 77486,4816,398,86,98,0,19,0,19,0,19,25,33,9,12,27,33,0,19,16,20,18,31,0,19,110,95,71,71,46,41,20,30,1253,238,192,103,318,134,1463,284,511,198,445,187,185,100,12,20,9,16
8600000US77488,77488,ZCTA5 77488,9402,446,244,72,0,21,0,21,8,13,27,31,54,61,39,43,118,60,221,113,91,85,175,109,380,146,278,142,197,91,213,111,2766,394,216,76,839,212,1429,245,805,188,744,174,380,154,44,42,134,75
8600000US77489,77489,ZCTA5 77489,24232,870,442,134,0,28,0,28,85,100,22,27,17,20,25,26,64,58,258,137,142,98,153,68,236,102,342,140,379,176,455,168,5741,590,737,220,1399,249,4507,556,2213,359,4672,550,1982,344,151,87,210,106
8600000US77493,77493,ZCTA5 77493,19090,1030,185,109,35,55,16,27,5,10,56,88,56,67,0,25,8,14,605,293,5,9,310,149,219,118,191,229,328,206,440,212,4039,570,679,186,1408,323,3271,489,1483,473,3832,549,1456,322,332,173,131,88
8600000US77494,77494,ZCTA5 77494,63459,1687,519,272,14,22,0,31,0,31,53,85,132,183,28,48,26,46,105,97,127,151,23,28,202,156,119,90,316,182,612,275,5495,962,517,250,2561,603,8944,1060,4482,792,23686,1520,11761,1171,1698,420,2039,506
8600000US77498,77498,ZCTA5 77498,32673,979,624,248,0,31,0,31,20,31,19,30,203,216,64,101,116,94,524,268,187,151,271,198,571,176,681,292,403,212,530,198,4920,682,1194,311,1899,335,5194,606,2279,411,8902,852,2848,409,748,276,476,180
8600000US77502,77502,ZCTA5 77502,22327,945,890,247,8,13,18,22,147,102,38,47,248,114,301,179,326,122,1586,395,462,156,730,208,1260,328,984,219,1044,220,543,174,5560,502,1415,218,1238,241,2961,471,957,257,1189,274,245,81,122,72,55,45
8600000US77503,77503,ZCTA5 77503,15242,528,575,192,0,25,52,57,0,25,39,40,114,73,125,120,213,119,637,222,143,86,255,128,562,262,471,171,779,265,300,116,3598,445,1224,293,1170,254,2314,317,1236,269,1057,251,291,116,34,34,53,77
8600000US77504,77504,ZCTA5 77504,13851,755,198,120,0,25,0,25,33,78,52,57,107,77,89,73,31,36,374,147,359,147,316,148,379,136,437,166,423,160,350,128,3843,499,645,158,721,177,2416,361,775,200,1695,333,366,103,119,64,123,71
8600000US77505,77505,ZCTA5 77505,15822,732,74,60,0,25,0,25,0,25,0,25,0,25,0,25,40,41,95,83,81,62,97,67,211,102,335,157,277,143,241,174,3493,565,821,221,1577,296,2918,365,1581,281,2748,398,1054,239,54,41,125,59
8600000US77506,77506,ZCTA5 77506,21034,892,769,183,24,39,37,43,132,88,205,106,437,178,172,96,433,192,1893,305,360,136,805,169,1901,366,782,193,993,206,525,156,5482,621,1275,252,996,181,2157,317,840,181,696,231,83,75,36,33,1,2
8600000US77507,77507,ZCTA5 77507,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US77510,77510,ZCTA5 77510,10163,776,97,55,0,21,0,21,0,21,0,21,24,39,0,21,0,21,19,30,28,33,35,37,61,43,300,148,263,178,231,91,2909,489,802,188,1275,263,2113,365,895,224,831,190,174,88,62,57,44,40
8600000US77511,77511,ZCTA5 77511,29390,857,615,253,19,29,19,34,39,46,8,18,76,63,82,68,54,44,599,197,124,71,448,192,749,212,714,257,811,244,397,135,7523,598,2130,372,2072,285,5656,530,2847,414,3047,400,982,197,208,107,171,95
8600000US77514,77514,ZCTA5 77514,3084,330,60,87,0,13,0,13,0,13,28,24,40,36,61,85,17,25,137,80,25,26,51,37,97,68,145,93,82,52,33,38,878,195,164,77,216,76,482,135,146,82,185,78,178,72,50,48,9,15
8600000US77515,77515,ZCTA5 77515,21672,875,323,113,0,28,0,28,0,28,98,83,90,94,14,17,41,36,540,180,260,141,336,108,476,187,692,220,721,227,410,138,5276,566,2186,337,1688,273,3599,444,1480,289,2705,491,639,199,71,46,27,39
8600000US77517,77517,ZCTA5 77517,3799,528,42,59,0,19,0,19,0,19,0,19,44,40,0,19,0,19,50,69,30,39,0,19,66,83,0,19,184,115,55,52,1232,310,188,130,520,175,629,180,335,132,361,171,50,52,13,28,0,19
8600000US77518,77518,ZCTA5 77518,6837,674,149,112,0,21,0,21,32,47,9,16,47,56,45,56,14,21,150,116,235,187,317,182,177,141,145,100,207,121,244,127,1709,568,426,202,432,194,809,320,550,229,766,259,303,170,63,60,8,12
8600000US77519,77519,ZCTA5 77519,1024,326,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,35,56,12,19,44,48,67,57,59,82,452,197,50,57,77,86,114,89,26,32,69,49,0,13,19,38,0,13
8600000US77520,77520,ZCTA5 77520,22544,826,721,184,0,28,0,28,97,91,102,69,219,85,166,83,210,99,1251,297,314,127,430,156,926,215,854,231,1085,242,548,146,4963,439,1153,229,1843,277,3761,417,1584,279,1631,223,531,133,109,57,46,30
8600000US77521,77521,ZCTA5 77521,34390,1195,844,270,0,31,8,13,12,23,0,31,9,12,68,88,141,98,1047,386,59,49,425,209,914,308,671,211,783,261,525,149,8425,916,1314,278,2448,385,7094,694,3537,562,4446,618,1190,308,319,165,111,118
8600000US77523,77523,ZCTA5 77523,13151,652,46,58,0,25,34,55,38,51,0,25,0,25,62,77,78,75,191,182,161,202,174,148,239,239,156,112,73,59,184,93,2794,586,443,178,1235,315,2705,587,1314,399,2177,460,944,300,57,97,46,42
8600000US77530,77530,ZCTA5 77530,18371,914,725,319,0,28,0,28,0,28,199,148,252,129,49,51,150,104,938,279,321,151,446,192,1387,361,549,227,568,224,280,115,5229,732,1115,288,1114,258,2962,555,905,200,884,240,223,113,40,39,35,57
8600000US77531,77531,ZCTA5 77531,10052,359,297,164,0,21,0,21,20,21,16,23,47,39,107,97,97,79,182,84,116,83,208,133,521,185,306,107,361,169,198,91,2016,302,883,221,976,227,1514,292,836,178,965,254,316,119,40,41,30,31
8600000US77532,77532,ZCTA5 77532,18847,948,333,146,0,25,9,11,0,25,9,16,8,13,46,66,59,55,361,204,83,67,229,163,263,151,425,177,519,225,487,191,5062,507,998,225,1503,275,3899,623,1486,287,2365,434,535,146,119,61,49,44
8600000US77533,77533,ZCTA5 77533,569,135,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,9,0,13,0,13,12,19,44,35,36,27,0,13,217,70,22,22,50,33,100,52,27,25,41,34,15,19,0,13,0,13
8600000US77534,77534,ZCTA5 77534,1574,260,13,13,0,13,0,13,0,13,0,13,4,7,12,20,0,13,7,16,42,50,51,57,38,44,6,7,34,29,19,20,290,98,52,28,157,57,358,141,204,83,195,63,75,52,17,24,0,13
8600000US77535,77535,ZCTA5 77535,22102,934,280,136,0,28,0,28,9,15,57,62,202,114,0,28,115,91,470,185,99,64,509,200,1174,275,748,217,875,160,332,129,6779,705,2416,409,1723,346,3545,461,1002,256,1162,279,545,161,31,33,29,24
8600000US77536,77536,ZCTA5 77536,20974,732,241,121,0,28,0,28,0,28,30,51,0,28,60,75,43,51,117,97,79,62,272,168,225,118,257,103,452,218,418,170,4166,585,940,244,2467,413,4377,521,2555,441,3031,461,1117,241,68,66,59,48
8600000US77538,77538,ZCTA5 77538,606,174,16,23,0,13,0,13,0,13,4,7,1,3,0,13,8,14,28,35,5,9,20,16,22,32,20,19,22,20,18,30,142,63,41,35,48,29,91,51,32,23,62,42,14,19,6,9,6,12
8600000US77539,77539,ZCTA5 77539,28328,1404,651,244,0,28,31,49,45,41,11,12,155,106,108,113,153,108,490,197,238,117,458,175,539,223,678,250,587,259,529,204,6108,833,1831,418,2091,359,4944,683,2310,459,4076,662,1398,335,434,202,463,247
8600000US77541,77541,ZCTA5 77541,10676,629,397,163,0,21,0,21,52,83,27,29,98,101,15,18,95,80,340,139,71,63,158,104,452,168,479,250,443,122,292,145,2684,484,884,176,709,165,1934,320,605,156,764,231,128,67,23,19,26,24
8600000US77545,77545,ZCTA5 77545,14019,877,331,266,0,25,0,25,0,25,176,194,162,161,94,65,14,22,664,343,32,39,69,116,447,205,73,56,74,60,120,107,2540,488,289,176,730,302,2658,512,1145,401,2695,459,1416,393,124,96,166,112
8600000US77546,77546,ZCTA5 77546,33897,847,159,107,0,31,0,31,0,31,0,31,0,31,41,44,49,55,107,74,83,75,138,74,157,88,384,208,198,96,339,138,5003,608,861,172,1767,300,5300,573,3052,340,10893,708,3881,455,898,258,587,137
8600000US77547,77547,ZCTA5 77547,5698,297,154,67,0,21,0,21,46,44,39,37,55,55,41,36,32,29,576,143,258,128,165,78,590,282,180,95,142,79,159,74,1420,259,185,81,238,104,909,267,133,64,302,132,61,58,13,21,0,21
8600000US77550,77550,ZCTA5 77550,15979,698,200,64,28,33,0,25,0,25,8,12,59,50,65,45,93,66,224,92,156,100,382,123,377,111,336,104,622,143,188,67,3440,403,651,131,969,164,2370,275,1136,177,2705,344,963,155,578,142,429,94
8600000US77551,77551,ZCTA5 77551,14567,617,363,125,0,25,0,25,6,9,18,24,33,29,14,22,101,64,272,112,132,74,185,79,264,88,458,122,710,154,220,87,2943,350,799,201,958,195,2585,284,891,179,2257,266,681,127,301,92,376,111
8600000US77554,77554,ZCTA5 77554,5826,461,8,13,0,19,0,19,0,19,0,19,0,19,33,47,6,11,0,19,11,15,0,19,34,47,76,40,58,40,75,63,771,195,186,70,316,104,1289,214,505,121,1466,173,588,156,247,76,157,77
8600000US77560,77560,ZCTA5 77560,457,188,14,21,0,13,0,13,0,13,0,13,4,9,0,13,0,13,0,13,0,13,0,13,0,13,24,35,27,43,0,13,207,103,5,12,19,22,48,44,59,49,34,27,0,13,16,19,0,13
8600000US77561,77561,ZCTA5 77561,60,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,6,0,13,9,14,7,11,0,13,19,17,7,12,5,8,0,13,0,13,9,9,0,13,0,13,0,13
8600000US77562,77562,ZCTA5 77562,6925,614,67,83,0,21,0,21,0,21,0,21,0,21,0,21,0,21,326,344,0,21,95,79,90,77,76,49,329,165,133,104,1839,383,596,202,549,186,1398,277,719,191,383,165,274,150,44,48,7,11
8600000US77563,77563,ZCTA5 77563,6996,370,57,34,0,21,0,21,0,21,0,21,40,59,15,17,39,51,58,54,83,68,106,69,108,61,69,51,238,118,150,77,1717,280,521,121,708,158,1353,262,582,194,846,179,208,71,40,27,58,39
8600000US77564,77564,ZCTA5 77564,1325,327,14,17,0,13,0,13,0,13,0,13,31,49,9,14,0,13,37,54,8,12,49,45,59,57,87,69,50,46,0,13,516,200,57,58,25,39,144,65,77,58,162,127,0,13,0,13,0,13
8600000US77565,77565,ZCTA5 77565,5347,588,45,55,3,6,0,19,0,19,3,5,0,19,0,19,3,7,2,3,6,16,6,8,14,16,16,24,12,16,40,38,965,317,140,101,268,106,854,254,812,252,1548,297,438,116,53,34,119,51
8600000US77566,77566,ZCTA5 77566,19815,473,50,35,0,25,0,25,0,25,32,50,15,19,72,104,125,104,96,65,68,62,90,78,258,147,74,49,208,105,167,111,4122,636,544,179,1319,203,4067,466,1965,302,4568,504,1431,228,203,91,341,121
8600000US77568,77568,ZCTA5 77568,10656,448,177,110,0,21,0,21,0,21,0,21,76,69,0,21,59,44,191,143,35,32,114,61,292,126,237,99,208,91,209,69,2922,358,804,225,924,205,2163,384,859,187,1071,167,203,76,69,47,43,39
8600000US77571,77571,ZCTA5 77571,25335,572,192,77,0,28,10,18,0,28,59,87,98,70,26,32,150,110,286,147,55,67,158,97,515,150,345,148,468,163,338,122,6340,576,1395,209,2447,414,5481,546,2161,352,3307,463,1163,227,132,78,209,107
8600000US77573,77573,ZCTA5 77573,54129,1087,292,172,14,21,0,31,0,31,0,31,16,26,40,52,0,31,111,73,67,59,127,95,347,197,248,140,506,295,419,193,8585,901,1106,306,3281,525,8343,995,6010,686,15768,1104,6144,686,1626,437,1079,293
8600000US77575,77575,ZCTA5 77575,10763,660,22,19,0,21,0,21,0,21,82,91,40,61,52,51,45,41,322,216,51,59,197,110,328,144,239,152,314,133,161,120,3344,491,762,218,907,268,1834,308,803,283,806,237,395,160,45,46,14,24
8600000US77577,77577,ZCTA5 77577,1121,197,10,14,0,13,8,12,0,13,0,13,0,13,0,13,14,17,34,27,4,7,29,29,50,47,61,64,23,21,6,7,246,90,49,33,79,62,277,128,60,27,144,90,16,18,11,13,0,13
8600000US77578,77578,ZCTA5 77578,12267,1171,212,122,0,21,11,18,0,21,16,27,14,21,36,50,0,21,111,102,11,20,9,14,27,33,36,30,103,96,111,98,1947,573,586,336,639,276,2438,698,672,284,3065,635,1621,570,249,144,353,173
8600000US77580,77580,ZCTA5 77580,293,170,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,47,0,13,26,41,79,71,57,67,100,70,0,13,0,13,0,13
8600000US77581,77581,ZCTA5 77581,30472,1158,336,150,0,28,0,28,0,28,41,66,82,96,108,105,45,51,100,78,63,45,184,111,198,113,291,190,220,101,437,182,5251,538,1416,298,2312,343,4646,574,3258,551,7715,621,2762,409,708,206,299,141
