GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; In households:,Margin of Error; In households:,Estimate; In households: - Under 3 years,Margin of Error; In households: - Under 3 years,Estimate; In households: - 3 and 4 years,Margin of Error; In households: - 3 and 4 years,Estimate; In households: - 5 years,Margin of Error; In households: - 5 years,Estimate; In households: - 6 to 8 years,Margin of Error; In households: - 6 to 8 years,Estimate; In households: - 9 to 11 years,Margin of Error; In households: - 9 to 11 years,Estimate; In households: - 12 to 14 years,Margin of Error; In households: - 12 to 14 years,Estimate; In households: - 15 to 17 years,Margin of Error; In households: - 15 to 17 years,Estimate; In group quarters,Margin of Error; In group quarters
8600000US75152,75152,ZCTA5 75152,1955,522,1955,522,304,148,152,66,80,49,389,189,372,164,395,163,263,88,0,18
8600000US75153,75153,ZCTA5 75153,142,113,142,113,27,27,2,4,6,8,51,50,10,15,31,45,15,17,0,13
8600000US75154,75154,ZCTA5 75154,10636,700,10635,700,1669,274,1138,260,841,211,1820,346,1785,296,1451,276,1931,301,1,3
8600000US75155,75155,ZCTA5 75155,901,213,901,213,70,36,112,56,12,12,163,63,119,44,210,97,215,85,0,13
8600000US75156,75156,ZCTA5 75156,2586,412,2585,412,325,122,211,107,102,73,391,141,458,135,624,182,474,147,1,3
8600000US75157,75157,ZCTA5 75157,38,26,38,26,0,13,0,13,0,13,3,4,3,4,17,14,15,16,0,13
8600000US75158,75158,ZCTA5 75158,1180,297,1180,297,63,59,58,41,88,62,187,103,184,70,369,146,231,136,0,13
8600000US75159,75159,ZCTA5 75159,4456,420,4456,420,481,197,407,201,214,100,933,332,958,224,680,178,783,257,0,20
8600000US75160,75160,ZCTA5 75160,5937,622,5899,619,1042,217,753,205,306,127,1204,278,992,326,944,285,658,164,38,26
8600000US75161,75161,ZCTA5 75161,1337,402,1337,402,164,133,76,63,80,87,296,165,305,202,200,124,216,137,0,18
8600000US75163,75163,ZCTA5 75163,197,79,197,79,43,34,5,6,6,5,27,26,36,33,24,18,56,41,0,13
8600000US75164,75164,ZCTA5 75164,86,40,86,40,9,11,11,13,7,12,6,7,16,17,17,14,20,16,0,13
8600000US75165,75165,ZCTA5 75165,10683,602,10631,600,1502,239,1086,209,647,185,2043,312,1995,285,1621,252,1737,246,52,61
8600000US75166,75166,ZCTA5 75166,1083,249,1083,249,231,82,108,62,60,36,125,52,229,74,184,87,146,76,0,13
8600000US75167,75167,ZCTA5 75167,2759,446,2711,446,218,109,385,131,62,51,697,206,434,145,455,147,460,149,48,27
8600000US75169,75169,ZCTA5 75169,3693,493,3693,493,538,160,393,127,120,62,518,176,745,198,564,173,815,178,0,20
8600000US75172,75172,ZCTA5 75172,1049,254,1045,254,224,104,205,111,6,10,158,72,232,69,163,86,57,46,4,5
8600000US75173,75173,ZCTA5 75173,1116,290,1116,290,96,45,101,64,110,70,299,148,94,61,105,51,311,127,0,13
8600000US75180,75180,ZCTA5 75180,8448,490,8448,490,1488,253,925,252,330,115,1662,332,1216,235,1546,267,1281,259,0,24
8600000US75181,75181,ZCTA5 75181,8566,750,8566,750,883,253,838,267,530,183,1737,418,1418,328,1660,324,1500,262,0,24
8600000US75182,75182,ZCTA5 75182,1116,160,1116,160,183,98,117,77,16,18,160,85,81,45,207,102,352,158,0,18
8600000US75189,75189,ZCTA5 75189,6752,643,6752,643,1175,222,777,210,422,153,1170,282,1138,248,1194,272,876,224,0,24
8600000US75201,75201,ZCTA5 75201,501,230,501,230,87,91,43,35,57,78,128,40,48,77,119,108,19,26,0,20
8600000US75202,75202,ZCTA5 75202,44,48,44,48,26,37,0,13,0,13,9,14,0,13,0,13,9,14,0,13
8600000US75203,75203,ZCTA5 75203,4544,574,4544,574,996,246,567,171,289,98,842,242,722,195,597,186,531,155,0,20
8600000US75204,75204,ZCTA5 75204,3294,574,3293,574,757,255,403,168,131,68,697,236,379,145,441,165,485,218,1,2
8600000US75205,75205,ZCTA5 75205,5331,336,5284,337,571,117,517,134,317,86,905,187,903,162,1075,184,996,162,47,44
8600000US75206,75206,ZCTA5 75206,4282,510,4282,510,1403,263,605,194,217,109,657,159,537,153,402,135,461,132,0,27
8600000US75207,75207,ZCTA5 75207,46,30,18,20,0,18,9,14,0,18,0,18,0,18,0,18,9,13,28,21
8600000US75208,75208,ZCTA5 75208,8651,751,8624,750,1534,297,966,263,524,170,1227,233,1503,233,1736,291,1134,219,27,41
8600000US75209,75209,ZCTA5 75209,3351,397,3351,397,986,225,461,169,280,140,618,229,329,159,438,203,239,139,0,20
8600000US75210,75210,ZCTA5 75210,1594,403,1594,403,315,151,191,98,53,45,216,100,303,137,245,94,271,101,0,18
8600000US75211,75211,ZCTA5 75211,24074,1205,24067,1207,3692,447,3131,383,1710,286,4337,415,3892,436,3639,455,3666,412,7,13
8600000US75212,75212,ZCTA5 75212,8605,767,8361,766,1475,294,794,186,482,137,1481,234,1492,270,1310,266,1327,225,244,150
8600000US75214,75214,ZCTA5 75214,6498,559,6498,559,1355,242,1124,256,361,112,1229,219,1010,212,791,183,628,173,0,27
8600000US75215,75215,ZCTA5 75215,2791,424,2780,424,640,195,402,131,221,93,253,123,461,158,356,141,447,141,11,11
8600000US75216,75216,ZCTA5 75216,14484,1058,14484,1058,2455,410,1969,330,950,233,2277,442,2591,377,2152,290,2090,289,0,27
